place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
34,Kayts Island,Nature,Jaffna,Jaffna,3.6,300,1000,9.6667,79.9167,Low,Peaceful island with scenic lagoon views,"island,lagoon,peaceful,nature"
35,Nainativu Island,Religious,Jaffna,Jaffna,4.7,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
36,Manipay Hindu Temple,Religious,Jaffna,Jaffna,3.2,0,300,9.7167,80.0667,Low,Beautiful Hindu temple with colorful gopuram,"temple,hindu,gopuram,religious"
37,Jaffna Public Library,Historical,Jaffna,Jaffna,3.9,0,200,9.6615,80.0044,Low,Iconic library rebuilt after destruction - symbol of Tamil culture,"library,cultural,historical,landmark"
38,Manipay Hindu Temple,Religious,Jaffna,Jaffna,3.7,0,300,9.7167,80.0667,Low,Beautiful Hindu temple with colorful gopuram,"temple,hindu,gopuram,religious"
39,Kantarodai,Historical,Jaffna,Jaffna,3.7,300,800,9.7167,80.0333,Low,Ancient Buddhist ruins with hundreds of miniature dagobas,"ruins,buddhist,ancient,historical"
40,Jaffna Clock Tower,Historical,Jaffna,Jaffna,3.5,0,200,9.6614,80.0074,Low,Colonial-era clock tower in Jaffna town center,"clock,colonial,landmark,historical"
41,Jaffna Market,Cultural,Jaffna,Jaffna,4.4,200,500,9.6614,80.0066,Low,Vibrant local market with authentic northern Sri Lanka culture,"market,culture,local,food"
42,Nainativu Island,Religious,Jaffna,Jaffna,4.2,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
43,Keerimalai Springs,Religious,Jaffna,Jaffna,4.1,0,500,9.8167,80.0333,Low,Sacred natural spring with ancient Hindu temple,"spring,temple,hindu,sacred,religious"
44,Casuarina Beach,Beach,Jaffna,Jaffna,3.3,200,1000,9.8167,80.0833,Low,Most beautiful beach in Jaffna with white sand,"beach,north,peaceful,scenic"
45,Nagadeepa Temple,Religious,Jaffna,Jaffna,3.5,500,1500,9.6833,79.85,Low,Ancient Buddhist temple on island - sacred pilgrimage site,"temple,buddhist,island,pilgrimage,religious"
46,Jaffna Market,Cultural,Jaffna,Jaffna,4.3,200,500,9.6614,80.0066,Low,Vibrant local market with authentic northern Sri Lanka culture,"market,culture,local,food"
47,Point Pedro,Nature,Jaffna,Jaffna,3.4,200,800,9.8167,80.2333,Low,Northernmost point of Sri Lanka with lighthouse,"lighthouse,northernmost,scenic,nature"
48,Kantarodai,Historical,Jaffna,Jaffna,4.7,300,800,9.7167,80.0333,Low,Ancient Buddhist ruins with hundreds of miniature dagobas,"ruins,buddhist,ancient,historical"
49,Kayts Island,Nature,Jaffna,Jaffna,3.1,300,1000,9.6667,79.9167,Low,Peaceful island with scenic lagoon views,"island,lagoon,peaceful,nature"
50,Manipay Hindu Temple,Religious,Jaffna,Jaffna,3.1,0,300,9.7167,80.0667,Low,Beautiful Hindu temple with colorful gopuram,"temple,hindu,gopuram,religious"
51,Kantarodai,Historical,Jaffna,Jaffna,3.8,300,800,9.7167,80.0333,Low,Ancient Buddhist ruins with hundreds of miniature dagobas,"ruins,buddhist,ancient,historical"
52,Nainativu Island,Religious,Jaffna,Jaffna,3.4,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
53,Delft Island,Nature,Jaffna,Jaffna,4.8,1000,3000,9.6833,79.6833,Medium,Remote island with wild ponies and ancient ruins,"island,ponies,ruins,remote,nature"
54,Kantarodai,Historical,Jaffna,Jaffna,3.4,300,800,9.7167,80.0333,Low,Ancient Buddhist ruins with hundreds of miniature dagobas,"ruins,buddhist,ancient,historical"
55,Vallipuram Temple,Religious,Jaffna,Jaffna,3.8,0,500,9.8,80.1333,Low,Ancient Hindu temple with 2000-year history,"temple,hindu,ancient,religious"
56,Jaffna Market,Cultural,Jaffna,Jaffna,4.3,200,500,9.6614,80.0066,Low,Vibrant local market with authentic northern Sri Lanka culture,"market,culture,local,food"
57,Keerimalai Springs,Religious,Jaffna,Jaffna,3.5,0,500,9.8167,80.0333,Low,Sacred natural spring with ancient Hindu temple,"spring,temple,hindu,sacred,religious"
58,Casuarina Beach,Beach,Jaffna,Jaffna,4.5,200,1000,9.8167,80.0833,Low,Most beautiful beach in Jaffna with white sand,"beach,north,peaceful,scenic"
59,Point Pedro,Nature,Jaffna,Jaffna,3.5,200,800,9.8167,80.2333,Low,Northernmost point of Sri Lanka with lighthouse,"lighthouse,northernmost,scenic,nature"
60,Delft Island,Nature,Jaffna,Jaffna,3.9,1000,3000,9.6833,79.6833,Medium,Remote island with wild ponies and ancient ruins,"island,ponies,ruins,remote,nature"
61,Delft Island,Nature,Jaffna,Jaffna,3.8,1000,3000,9.6833,79.6833,Medium,Remote island with wild ponies and ancient ruins,"island,ponies,ruins,remote,nature"
62,Casuarina Beach,Beach,Jaffna,Jaffna,5.0,200,1000,9.8167,80.0833,Low,Most beautiful beach in Jaffna with white sand,"beach,north,peaceful,scenic"
63,Keerimalai Springs,Religious,Jaffna,Jaffna,4.0,0,500,9.8167,80.0333,Low,Sacred natural spring with ancient Hindu temple,"spring,temple,hindu,sacred,religious"
64,Nainativu Island,Religious,Jaffna,Jaffna,4.5,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
65,Manipay Hindu Temple,Religious,Jaffna,Jaffna,3.2,0,300,9.7167,80.0667,Low,Beautiful Hindu temple with colorful gopuram,"temple,hindu,gopuram,religious"
66,Jaffna Clock Tower,Historical,Jaffna,Jaffna,3.3,0,200,9.6614,80.0074,Low,Colonial-era clock tower in Jaffna town center,"clock,colonial,landmark,historical"
67,Jaffna Clock Tower,Historical,Jaffna,Jaffna,3.8,0,200,9.6614,80.0074,Low,Colonial-era clock tower in Jaffna town center,"clock,colonial,landmark,historical"
68,Nainativu Island,Religious,Jaffna,Jaffna,3.8,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
69,Delft Island,Nature,Jaffna,Jaffna,5.0,1000,3000,9.6833,79.6833,Medium,Remote island with wild ponies and ancient ruins,"island,ponies,ruins,remote,nature"
70,Point Pedro,Nature,Jaffna,Jaffna,3.5,200,800,9.8167,80.2333,Low,Northernmost point of Sri Lanka with lighthouse,"lighthouse,northernmost,scenic,nature"
71,Point Pedro,Nature,Jaffna,Jaffna,4.7,200,800,9.8167,80.2333,Low,Northernmost point of Sri Lanka with lighthouse,"lighthouse,northernmost,scenic,nature"
72,Jaffna Fort,Historical,Jaffna,Jaffna,4.4,0,500,9.6612,80.0088,Low,Portuguese-built Dutch fort overlooking the sea,"fort,colonial,historical,north"
73,Nainativu Island,Religious,Jaffna,Jaffna,4.4,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
74,Point Pedro,Nature,Jaffna,Jaffna,4.5,200,800,9.8167,80.2333,Low,Northernmost point of Sri Lanka with lighthouse,"lighthouse,northernmost,scenic,nature"
75,Kayts Island,Nature,Jaffna,Jaffna,4.3,300,1000,9.6667,79.9167,Low,Peaceful island with scenic lagoon views,"island,lagoon,peaceful,nature"
76,Nainativu Island,Religious,Jaffna,Jaffna,3.6,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
77,Keerimalai Springs,Religious,Jaffna,Jaffna,3.9,0,500,9.8167,80.0333,Low,Sacred natural spring with ancient Hindu temple,"spring,temple,hindu,sacred,religious"
78,Chundikulam Bird Sanctuary,Wildlife,Jaffna,Jaffna,4.8,1000,2500,9.6333,80.3167,Medium,Important bird sanctuary in northern Sri Lanka,"birds,wildlife,sanctuary,nature"
79,Jaffna Public Library,Historical,Jaffna,Jaffna,4.9,0,200,9.6615,80.0044,Low,Iconic library rebuilt after destruction - symbol of Tamil culture,"library,cultural,historical,landmark"
80,Kayts Island,Nature,Jaffna,Jaffna,3.4,300,1000,9.6667,79.9167,Low,Peaceful island with scenic lagoon views,"island,lagoon,peaceful,nature"
81,Jaffna Market,Cultural,Jaffna,Jaffna,3.2,200,500,9.6614,80.0066,Low,Vibrant local market with authentic northern Sri Lanka culture,"market,culture,local,food"
82,Jaffna Clock Tower,Historical,Jaffna,Jaffna,3.6,0,200,9.6614,80.0074,Low,Colonial-era clock tower in Jaffna town center,"clock,colonial,landmark,historical"
83,Jaffna Clock Tower,Historical,Jaffna,Jaffna,4.0,0,200,9.6614,80.0074,Low,Colonial-era clock tower in Jaffna town center,"clock,colonial,landmark,historical"
84,Casuarina Beach,Beach,Jaffna,Jaffna,3.3,200,1000,9.8167,80.0833,Low,Most beautiful beach in Jaffna with white sand,"beach,north,peaceful,scenic"
85,Kayts Island,Nature,Jaffna,Jaffna,3.3,300,1000,9.6667,79.9167,Low,Peaceful island with scenic lagoon views,"island,lagoon,peaceful,nature"
86,Kayts Island,Nature,Jaffna,Jaffna,4.8,300,1000,9.6667,79.9167,Low,Peaceful island with scenic lagoon views,"island,lagoon,peaceful,nature"
87,Jaffna Market,Cultural,Jaffna,Jaffna,3.0,200,500,9.6614,80.0066,Low,Vibrant local market with authentic northern Sri Lanka culture,"market,culture,local,food"
88,Kantarodai,Historical,Jaffna,Jaffna,4.0,300,800,9.7167,80.0333,Low,Ancient Buddhist ruins with hundreds of miniature dagobas,"ruins,buddhist,ancient,historical"
89,Nainativu Island,Religious,Jaffna,Jaffna,4.9,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
90,Jaffna Market,Cultural,Jaffna,Jaffna,5.0,200,500,9.6614,80.0066,Low,Vibrant local market with authentic northern Sri Lanka culture,"market,culture,local,food"
91,Kayts Island,Nature,Jaffna,Jaffna,3.6,300,1000,9.6667,79.9167,Low,Peaceful island with scenic lagoon views,"island,lagoon,peaceful,nature"
92,Jaffna Fort,Historical,Jaffna,Jaffna,3.5,0,500,9.6612,80.0088,Low,Portuguese-built Dutch fort overlooking the sea,"fort,colonial,historical,north"
93,Delft Island,Nature,Jaffna,Jaffna,4.9,1000,3000,9.6833,79.6833,Medium,Remote island with wild ponies and ancient ruins,"island,ponies,ruins,remote,nature"
94,Nainativu Island,Religious,Jaffna,Jaffna,4.5,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
95,Manipay Hindu Temple,Religious,Jaffna,Jaffna,3.1,0,300,9.7167,80.0667,Low,Beautiful Hindu temple with colorful gopuram,"temple,hindu,gopuram,religious"
96,Kayts Island,Nature,Jaffna,Jaffna,4.1,300,1000,9.6667,79.9167,Low,Peaceful island with scenic lagoon views,"island,lagoon,peaceful,nature"
97,Keerimalai Springs,Religious,Jaffna,Jaffna,3.3,0,500,9.8167,80.0333,Low,Sacred natural spring with ancient Hindu temple,"spring,temple,hindu,sacred,religious"
98,Vallipuram Temple,Religious,Jaffna,Jaffna,4.9,0,500,9.8,80.1333,Low,Ancient Hindu temple with 2000-year history,"temple,hindu,ancient,religious"
99,Keerimalai Springs,Religious,Jaffna,Jaffna,3.5,0,500,9.8167,80.0333,Low,Sacred natural spring with ancient Hindu temple,"spring,temple,hindu,sacred,religious"
100,Manipay Hindu Temple,Religious,Jaffna,Jaffna,4.2,0,300,9.7167,80.0667,Low,Beautiful Hindu temple with colorful gopuram,"temple,hindu,gopuram,religious"
101,Casuarina Beach,Beach,Jaffna,Jaffna,4.9,200,1000,9.8167,80.0833,Low,Most beautiful beach in Jaffna with white sand,"beach,north,peaceful,scenic"
102,Kayts Island,Nature,Jaffna,Jaffna,4.5,300,1000,9.6667,79.9167,Low,Peaceful island with scenic lagoon views,"island,lagoon,peaceful,nature"
103,Casuarina Beach,Beach,Jaffna,Jaffna,4.4,200,1000,9.8167,80.0833,Low,Most beautiful beach in Jaffna with white sand,"beach,north,peaceful,scenic"
104,Nagadeepa Temple,Religious,Jaffna,Jaffna,5.0,500,1500,9.6833,79.85,Low,Ancient Buddhist temple on island - sacred pilgrimage site,"temple,buddhist,island,pilgrimage,religious"
105,Jaffna Clock Tower,Historical,Jaffna,Jaffna,3.7,0,200,9.6614,80.0074,Low,Colonial-era clock tower in Jaffna town center,"clock,colonial,landmark,historical"
106,Jaffna Market,Cultural,Jaffna,Jaffna,4.0,200,500,9.6614,80.0066,Low,Vibrant local market with authentic northern Sri Lanka culture,"market,culture,local,food"
107,Nainativu Island,Religious,Jaffna,Jaffna,3.5,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
108,Nainativu Island,Religious,Jaffna,Jaffna,3.7,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
109,Delft Island,Nature,Jaffna,Jaffna,4.1,1000,3000,9.6833,79.6833,Medium,Remote island with wild ponies and ancient ruins,"island,ponies,ruins,remote,nature"
110,Delft Island,Nature,Jaffna,Jaffna,3.4,1000,3000,9.6833,79.6833,Medium,Remote island with wild ponies and ancient ruins,"island,ponies,ruins,remote,nature"
111,Nainativu Island,Religious,Jaffna,Jaffna,4.4,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
112,Jaffna Fort,Historical,Jaffna,Jaffna,3.5,0,500,9.6612,80.0088,Low,Portuguese-built Dutch fort overlooking the sea,"fort,colonial,historical,north"
113,Jaffna Market,Cultural,Jaffna,Jaffna,3.1,200,500,9.6614,80.0066,Low,Vibrant local market with authentic northern Sri Lanka culture,"market,culture,local,food"
114,Kantarodai,Historical,Jaffna,Jaffna,3.1,300,800,9.7167,80.0333,Low,Ancient Buddhist ruins with hundreds of miniature dagobas,"ruins,buddhist,ancient,historical"
115,Casuarina Beach,Beach,Jaffna,Jaffna,3.6,200,1000,9.8167,80.0833,Low,Most beautiful beach in Jaffna with white sand,"beach,north,peaceful,scenic"
116,Vallipuram Temple,Religious,Jaffna,Jaffna,3.4,0,500,9.8,80.1333,Low,Ancient Hindu temple with 2000-year history,"temple,hindu,ancient,religious"
117,Keerimalai Springs,Religious,Jaffna,Jaffna,4.4,0,500,9.8167,80.0333,Low,Sacred natural spring with ancient Hindu temple,"spring,temple,hindu,sacred,religious"
118,Jaffna Market,Cultural,Jaffna,Jaffna,4.1,200,500,9.6614,80.0066,Low,Vibrant local market with authentic northern Sri Lanka culture,"market,culture,local,food"
119,Vallipuram Temple,Religious,Jaffna,Jaffna,3.5,0,500,9.8,80.1333,Low,Ancient Hindu temple with 2000-year history,"temple,hindu,ancient,religious"
120,Vallipuram Temple,Religious,Jaffna,Jaffna,4.6,0,500,9.8,80.1333,Low,Ancient Hindu temple with 2000-year history,"temple,hindu,ancient,religious"
121,Casuarina Beach,Beach,Jaffna,Jaffna,3.2,200,1000,9.8167,80.0833,Low,Most beautiful beach in Jaffna with white sand,"beach,north,peaceful,scenic"
122,Jaffna Clock Tower,Historical,Jaffna,Jaffna,3.9,0,200,9.6614,80.0074,Low,Colonial-era clock tower in Jaffna town center,"clock,colonial,landmark,historical"
123,Nagadeepa Temple,Religious,Jaffna,Jaffna,3.8,500,1500,9.6833,79.85,Low,Ancient Buddhist temple on island - sacred pilgrimage site,"temple,buddhist,island,pilgrimage,religious"
124,Manipay Hindu Temple,Religious,Jaffna,Jaffna,4.5,0,300,9.7167,80.0667,Low,Beautiful Hindu temple with colorful gopuram,"temple,hindu,gopuram,religious"
125,Jaffna Clock Tower,Historical,Jaffna,Jaffna,4.3,0,200,9.6614,80.0074,Low,Colonial-era clock tower in Jaffna town center,"clock,colonial,landmark,historical"
126,Jaffna Clock Tower,Historical,Jaffna,Jaffna,3.2,0,200,9.6614,80.0074,Low,Colonial-era clock tower in Jaffna town center,"clock,colonial,landmark,historical"
127,Nagadeepa Temple,Religious,Jaffna,Jaffna,4.5,500,1500,9.6833,79.85,Low,Ancient Buddhist temple on island - sacred pilgrimage site,"temple,buddhist,island,pilgrimage,religious"
128,Kayts Island,Nature,Jaffna,Jaffna,4.7,300,1000,9.6667,79.9167,Low,Peaceful island with scenic lagoon views,"island,lagoon,peaceful,nature"
129,Casuarina Beach,Beach,Jaffna,Jaffna,3.4,200,1000,9.8167,80.0833,Low,Most beautiful beach in Jaffna with white sand,"beach,north,peaceful,scenic"
130,Point Pedro,Nature,Jaffna,Jaffna,3.9,200,800,9.8167,80.2333,Low,Northernmost point of Sri Lanka with lighthouse,"lighthouse,northernmost,scenic,nature"
131,Nagadeepa Temple,Religious,Jaffna,Jaffna,3.4,500,1500,9.6833,79.85,Low,Ancient Buddhist temple on island - sacred pilgrimage site,"temple,buddhist,island,pilgrimage,religious"
132,Vallipuram Temple,Religious,Jaffna,Jaffna,3.5,0,500,9.8,80.1333,Low,Ancient Hindu temple with 2000-year history,"temple,hindu,ancient,religious"
133,Jaffna Market,Cultural,Jaffna,Jaffna,3.2,200,500,9.6614,80.0066,Low,Vibrant local market with authentic northern Sri Lanka culture,"market,culture,local,food"
134,Kayts Island,Nature,Jaffna,Jaffna,4.7,300,1000,9.6667,79.9167,Low,Peaceful island with scenic lagoon views,"island,lagoon,peaceful,nature"
135,Point Pedro,Nature,Jaffna,Jaffna,3.2,200,800,9.8167,80.2333,Low,Northernmost point of Sri Lanka with lighthouse,"lighthouse,northernmost,scenic,nature"
136,Jaffna Clock Tower,Historical,Jaffna,Jaffna,5.0,0,200,9.6614,80.0074,Low,Colonial-era clock tower in Jaffna town center,"clock,colonial,landmark,historical"
137,Manipay Hindu Temple,Religious,Jaffna,Jaffna,3.0,0,300,9.7167,80.0667,Low,Beautiful Hindu temple with colorful gopuram,"temple,hindu,gopuram,religious"
138,Nainativu Island,Religious,Jaffna,Jaffna,4.9,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
139,Manipay Hindu Temple,Religious,Jaffna,Jaffna,3.5,0,300,9.7167,80.0667,Low,Beautiful Hindu temple with colorful gopuram,"temple,hindu,gopuram,religious"
140,Nagadeepa Temple,Religious,Jaffna,Jaffna,4.0,500,1500,9.6833,79.85,Low,Ancient Buddhist temple on island - sacred pilgrimage site,"temple,buddhist,island,pilgrimage,religious"
141,Casuarina Beach,Beach,Jaffna,Jaffna,4.7,200,1000,9.8167,80.0833,Low,Most beautiful beach in Jaffna with white sand,"beach,north,peaceful,scenic"
142,Jaffna Market,Cultural,Jaffna,Jaffna,3.1,200,500,9.6614,80.0066,Low,Vibrant local market with authentic northern Sri Lanka culture,"market,culture,local,food"
143,Nagadeepa Temple,Religious,Jaffna,Jaffna,3.0,500,1500,9.6833,79.85,Low,Ancient Buddhist temple on island - sacred pilgrimage site,"temple,buddhist,island,pilgrimage,religious"
144,Nagadeepa Temple,Religious,Jaffna,Jaffna,3.5,500,1500,9.6833,79.85,Low,Ancient Buddhist temple on island - sacred pilgrimage site,"temple,buddhist,island,pilgrimage,religious"
145,Kayts Island,Nature,Jaffna,Jaffna,4.6,300,1000,9.6667,79.9167,Low,Peaceful island with scenic lagoon views,"island,lagoon,peaceful,nature"
146,Jaffna Public Library,Historical,Jaffna,Jaffna,3.8,0,200,9.6615,80.0044,Low,Iconic library rebuilt after destruction - symbol of Tamil culture,"library,cultural,historical,landmark"
147,Chundikulam Bird Sanctuary,Wildlife,Jaffna,Jaffna,5.0,1000,2500,9.6333,80.3167,Medium,Important bird sanctuary in northern Sri Lanka,"birds,wildlife,sanctuary,nature"
148,Point Pedro,Nature,Jaffna,Jaffna,4.3,200,800,9.8167,80.2333,Low,Northernmost point of Sri Lanka with lighthouse,"lighthouse,northernmost,scenic,nature"
149,Vallipuram Temple,Religious,Jaffna,Jaffna,3.3,0,500,9.8,80.1333,Low,Ancient Hindu temple with 2000-year history,"temple,hindu,ancient,religious"
150,Jaffna Public Library,Historical,Jaffna,Jaffna,3.4,0,200,9.6615,80.0044,Low,Iconic library rebuilt after destruction - symbol of Tamil culture,"library,cultural,historical,landmark"
151,Jaffna Fort,Historical,Jaffna,Jaffna,4.2,0,500,9.6612,80.0088,Low,Portuguese-built Dutch fort overlooking the sea,"fort,colonial,historical,north"
152,Point Pedro,Nature,Jaffna,Jaffna,3.1,200,800,9.8167,80.2333,Low,Northernmost point of Sri Lanka with lighthouse,"lighthouse,northernmost,scenic,nature"
153,Kantarodai,Historical,Jaffna,Jaffna,3.1,300,800,9.7167,80.0333,Low,Ancient Buddhist ruins with hundreds of miniature dagobas,"ruins,buddhist,ancient,historical"
154,Delft Island,Nature,Jaffna,Jaffna,4.0,1000,3000,9.6833,79.6833,Medium,Remote island with wild ponies and ancient ruins,"island,ponies,ruins,remote,nature"
155,Jaffna Market,Cultural,Jaffna,Jaffna,4.7,200,500,9.6614,80.0066,Low,Vibrant local market with authentic northern Sri Lanka culture,"market,culture,local,food"
156,Keerimalai Springs,Religious,Jaffna,Jaffna,3.1,0,500,9.8167,80.0333,Low,Sacred natural spring with ancient Hindu temple,"spring,temple,hindu,sacred,religious"
157,Point Pedro,Nature,Jaffna,Jaffna,3.2,200,800,9.8167,80.2333,Low,Northernmost point of Sri Lanka with lighthouse,"lighthouse,northernmost,scenic,nature"
158,Keerimalai Springs,Religious,Jaffna,Jaffna,3.1,0,500,9.8167,80.0333,Low,Sacred natural spring with ancient Hindu temple,"spring,temple,hindu,sacred,religious"
159,Nainativu Island,Religious,Jaffna,Jaffna,4.4,500,1500,9.6559,79.962,Low,Sacred island with Naga Pooshani Ambal temple accessible by boat,"island,temple,hindu,boat,religious"
160,Casuarina Beach,Beach,Jaffna,Jaffna,3.8,200,1000,9.8167,80.0833,Low,Most beautiful beach in Jaffna with white sand,"beach,north,peaceful,scenic"
