place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
31,Gangaramaya Temple,Religious,Colombo,Colombo,3.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
32,Gangaramaya Temple,Religious,Colombo,Colombo,3.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
33,Gangaramaya Temple,Religious,Colombo,Colombo,4.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
34,Gangaramaya Temple,Religious,Colombo,Colombo,4.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
35,Gangaramaya Temple,Religious,Colombo,Colombo,3.0,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
36,Gangaramaya Temple,Religious,Colombo,Colombo,4.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
37,Gangaramaya Temple,Religious,Colombo,Colombo,4.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
38,Gangaramaya Temple,Religious,Colombo,Colombo,3.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
39,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
40,Gangaramaya Temple,Religious,Colombo,Colombo,3.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
41,Gangaramaya Temple,Religious,Colombo,Colombo,3.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
42,Gangaramaya Temple,Religious,Colombo,Colombo,4.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
43,Gangaramaya Temple,Religious,Colombo,Colombo,3.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
44,Gangaramaya Temple,Religious,Colombo,Colombo,3.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
45,Gangaramaya Temple,Religious,Colombo,Colombo,3.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
46,Gangaramaya Temple,Religious,Colombo,Colombo,4.3,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
47,Gangaramaya Temple,Religious,Colombo,Colombo,3.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
48,Gangaramaya Temple,Religious,Colombo,Colombo,3.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
49,Gangaramaya Temple,Religious,Colombo,Colombo,5.0,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
50,Gangaramaya Temple,Religious,Colombo,Colombo,4.3,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
51,Gangaramaya Temple,Religious,Colombo,Colombo,4.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
52,Gangaramaya Temple,Religious,Colombo,Colombo,4.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
53,Gangaramaya Temple,Religious,Colombo,Colombo,4.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
54,Gangaramaya Temple,Religious,Colombo,Colombo,3.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
55,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
56,Gangaramaya Temple,Religious,Colombo,Colombo,4.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
57,Gangaramaya Temple,Religious,Colombo,Colombo,3.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
58,Gangaramaya Temple,Religious,Colombo,Colombo,3.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
59,Gangaramaya Temple,Religious,Colombo,Colombo,3.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
60,Gangaramaya Temple,Religious,Colombo,Colombo,4.0,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
61,Gangaramaya Temple,Religious,Colombo,Colombo,4.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
62,Gangaramaya Temple,Religious,Colombo,Colombo,4.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
63,Gangaramaya Temple,Religious,Colombo,Colombo,4.0,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
64,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
65,Gangaramaya Temple,Religious,Colombo,Colombo,3.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
66,Gangaramaya Temple,Religious,Colombo,Colombo,4.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
67,Gangaramaya Temple,Religious,Colombo,Colombo,4.0,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
68,Gangaramaya Temple,Religious,Colombo,Colombo,4.0,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
69,Gangaramaya Temple,Religious,Colombo,Colombo,4.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
70,Gangaramaya Temple,Religious,Colombo,Colombo,4.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
71,Gangaramaya Temple,Religious,Colombo,Colombo,3.0,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
72,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
73,Gangaramaya Temple,Religious,Colombo,Colombo,4.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
74,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
75,Gangaramaya Temple,Religious,Colombo,Colombo,3.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
76,Gangaramaya Temple,Religious,Colombo,Colombo,3.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
77,Gangaramaya Temple,Religious,Colombo,Colombo,3.0,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
78,Gangaramaya Temple,Religious,Colombo,Colombo,4.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
79,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
80,Gangaramaya Temple,Religious,Colombo,Colombo,3.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
81,Gangaramaya Temple,Religious,Colombo,Colombo,4.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
82,Gangaramaya Temple,Religious,Colombo,Colombo,4.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
83,Gangaramaya Temple,Religious,Colombo,Colombo,3.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
84,Gangaramaya Temple,Religious,Colombo,Colombo,4.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
85,Gangaramaya Temple,Religious,Colombo,Colombo,3.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
86,Gangaramaya Temple,Religious,Colombo,Colombo,4.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
87,Gangaramaya Temple,Religious,Colombo,Colombo,4.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
88,Gangaramaya Temple,Religious,Colombo,Colombo,4.3,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
89,Gangaramaya Temple,Religious,Colombo,Colombo,3.3,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
90,Gangaramaya Temple,Religious,Colombo,Colombo,4.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
91,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
92,Gangaramaya Temple,Religious,Colombo,Colombo,4.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
93,Gangaramaya Temple,Religious,Colombo,Colombo,4.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
94,Gangaramaya Temple,Religious,Colombo,Colombo,4.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
95,Gangaramaya Temple,Religious,Colombo,Colombo,4.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
96,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
97,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
98,Gangaramaya Temple,Religious,Colombo,Colombo,3.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
99,Gangaramaya Temple,Religious,Colombo,Colombo,3.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
100,Gangaramaya Temple,Religious,Colombo,Colombo,3.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
101,Gangaramaya Temple,Religious,Colombo,Colombo,4.3,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
102,Gangaramaya Temple,Religious,Colombo,Colombo,4.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
103,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
104,Gangaramaya Temple,Religious,Colombo,Colombo,4.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
105,Gangaramaya Temple,Religious,Colombo,Colombo,4.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
106,Gangaramaya Temple,Religious,Colombo,Colombo,4.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
107,Gangaramaya Temple,Religious,Colombo,Colombo,3.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
108,Gangaramaya Temple,Religious,Colombo,Colombo,4.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
109,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
110,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
111,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
112,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
113,Gangaramaya Temple,Religious,Colombo,Colombo,4.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
114,Gangaramaya Temple,Religious,Colombo,Colombo,4.0,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
115,Gangaramaya Temple,Religious,Colombo,Colombo,4.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
116,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
117,Gangaramaya Temple,Religious,Colombo,Colombo,4.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
118,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
119,Gangaramaya Temple,Religious,Colombo,Colombo,4.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
120,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
121,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
122,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
123,Gangaramaya Temple,Religious,Colombo,Colombo,3.0,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
124,Gangaramaya Temple,Religious,Colombo,Colombo,4.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
125,Gangaramaya Temple,Religious,Colombo,Colombo,3.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
126,Gangaramaya Temple,Religious,Colombo,Colombo,3.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
127,Gangaramaya Temple,Religious,Colombo,Colombo,3.0,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
128,Gangaramaya Temple,Religious,Colombo,Colombo,4.3,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
129,Gangaramaya Temple,Religious,Colombo,Colombo,3.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
130,Gangaramaya Temple,Religious,Colombo,Colombo,3.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
131,Gangaramaya Temple,Religious,Colombo,Colombo,4.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
132,Gangaramaya Temple,Religious,Colombo,Colombo,3.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
133,Gangaramaya Temple,Religious,Colombo,Colombo,3.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
134,Gangaramaya Temple,Religious,Colombo,Colombo,4.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
135,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
136,Gangaramaya Temple,Religious,Colombo,Colombo,4.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
137,Gangaramaya Temple,Religious,Colombo,Colombo,3.3,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
138,Gangaramaya Temple,Religious,Colombo,Colombo,4.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
139,Gangaramaya Temple,Religious,Colombo,Colombo,3.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
140,Gangaramaya Temple,Religious,Colombo,Colombo,4.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
141,Gangaramaya Temple,Religious,Colombo,Colombo,3.3,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
142,Gangaramaya Temple,Religious,Colombo,Colombo,4.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
143,Gangaramaya Temple,Religious,Colombo,Colombo,3.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
144,Gangaramaya Temple,Religious,Colombo,Colombo,3.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
145,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
146,Gangaramaya Temple,Religious,Colombo,Colombo,4.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
147,Gangaramaya Temple,Religious,Colombo,Colombo,3.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
148,Gangaramaya Temple,Religious,Colombo,Colombo,4.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
149,Gangaramaya Temple,Religious,Colombo,Colombo,4.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
150,Gangaramaya Temple,Religious,Colombo,Colombo,4.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
151,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
152,Gangaramaya Temple,Religious,Colombo,Colombo,3.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
153,Gangaramaya Temple,Religious,Colombo,Colombo,4.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
154,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
155,Gangaramaya Temple,Religious,Colombo,Colombo,3.3,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
156,Gangaramaya Temple,Religious,Colombo,Colombo,4.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
157,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
158,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
159,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
160,Gangaramaya Temple,Religious,Colombo,Colombo,3.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
161,Gangaramaya Temple,Religious,Colombo,Colombo,3.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
162,Gangaramaya Temple,Religious,Colombo,Colombo,4.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
163,Gangaramaya Temple,Religious,Colombo,Colombo,4.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
164,Gangaramaya Temple,Religious,Colombo,Colombo,4.0,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
165,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
166,Gangaramaya Temple,Religious,Colombo,Colombo,3.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
167,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
168,Gangaramaya Temple,Religious,Colombo,Colombo,3.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
169,Gangaramaya Temple,Religious,Colombo,Colombo,3.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
170,Gangaramaya Temple,Religious,Colombo,Colombo,4.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
171,Gangaramaya Temple,Religious,Colombo,Colombo,3.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
172,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
173,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
174,Gangaramaya Temple,Religious,Colombo,Colombo,4.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
175,Gangaramaya Temple,Religious,Colombo,Colombo,4.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
176,Gangaramaya Temple,Religious,Colombo,Colombo,3.3,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
177,Gangaramaya Temple,Religious,Colombo,Colombo,4.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
178,Gangaramaya Temple,Religious,Colombo,Colombo,3.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
179,Gangaramaya Temple,Religious,Colombo,Colombo,3.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
180,Gangaramaya Temple,Religious,Colombo,Colombo,4.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
181,Gangaramaya Temple,Religious,Colombo,Colombo,3.6,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
182,Gangaramaya Temple,Religious,Colombo,Colombo,3.1,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
183,Gangaramaya Temple,Religious,Colombo,Colombo,4.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
184,Gangaramaya Temple,Religious,Colombo,Colombo,3.7,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
185,Gangaramaya Temple,Religious,Colombo,Colombo,3.2,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
186,Gangaramaya Temple,Religious,Colombo,Colombo,4.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
187,Gangaramaya Temple,Religious,Colombo,Colombo,4.5,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
188,Gangaramaya Temple,Religious,Colombo,Colombo,3.9,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
189,Gangaramaya Temple,Religious,Colombo,Colombo,3.8,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
190,Gangaramaya Temple,Religious,Colombo,Colombo,3.4,0,500,6.9154,79.856,Low,Eclectic Buddhist temple,"temple,buddhist,religious"
