place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
14,Pidurangala Rock,Adventure,Matale,Matale,4.7,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
15,Knuckles Mountain Range,Adventure,Matale,Matale,3.7,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
16,Sigiriya Rock Fortress,Historical,Matale,Matale,3.8,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
17,Nalanda Gedige,Historical,Matale,Matale,3.3,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
18,Sigiriya Rock Fortress,Historical,Matale,Matale,3.7,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
19,Aluvihara Rock Temple,Religious,Matale,Matale,3.5,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
20,Knuckles Mountain Range,Adventure,Matale,Matale,4.7,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
21,Rattota Viewpoint,Nature,Matale,Matale,3.2,100,500,7.5,80.75,Low,Scenic mountain viewpoint,"viewpoint,scenic,mountain,nature"
22,Pidurangala Rock,Adventure,Matale,Matale,4.0,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
23,Pidurangala Rock,Adventure,Matale,Matale,3.4,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
24,Aluvihara Rock Temple,Religious,Matale,Matale,4.3,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
25,Nalanda Gedige,Historical,Matale,Matale,3.4,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
26,Pidurangala Rock,Adventure,Matale,Matale,4.9,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
27,Aluvihara Rock Temple,Religious,Matale,Matale,4.0,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
28,Sigiriya Rock Fortress,Historical,Matale,Matale,4.9,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
29,Knuckles Mountain Range,Adventure,Matale,Matale,4.7,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
30,Sigiriya Rock Fortress,Historical,Matale,Matale,3.7,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
31,Knuckles Mountain Range,Adventure,Matale,Matale,3.9,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
32,Pidurangala Rock,Adventure,Matale,Matale,3.7,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
33,Sigiriya Rock Fortress,Historical,Matale,Matale,3.7,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
34,Aluvihara Rock Temple,Religious,Matale,Matale,3.4,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
35,Pidurangala Rock,Adventure,Matale,Matale,3.0,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
36,Nalanda Gedige,Historical,Matale,Matale,4.0,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
37,Sigiriya Rock Fortress,Historical,Matale,Matale,4.1,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
38,Dambulla Cave Temple,Religious,Matale,Matale,3.8,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
39,Nalanda Gedige,Historical,Matale,Matale,3.0,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
40,Rattota Viewpoint,Nature,Matale,Matale,4.3,100,500,7.5,80.75,Low,Scenic mountain viewpoint,"viewpoint,scenic,mountain,nature"
41,Dambulla Cave Temple,Religious,Matale,Matale,3.9,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
42,Pidurangala Rock,Adventure,Matale,Matale,3.6,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
43,Nalanda Gedige,Historical,Matale,Matale,4.8,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
44,Knuckles Mountain Range,Adventure,Matale,Matale,4.6,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
45,Sigiriya Rock Fortress,Historical,Matale,Matale,5.0,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
46,Aluvihara Rock Temple,Religious,Matale,Matale,4.7,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
47,Dambulla Cave Temple,Religious,Matale,Matale,3.3,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
48,Aluvihara Rock Temple,Religious,Matale,Matale,3.9,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
49,Pidurangala Rock,Adventure,Matale,Matale,4.8,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
50,Aluvihara Rock Temple,Religious,Matale,Matale,3.4,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
51,Dambulla Cave Temple,Religious,Matale,Matale,3.6,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
52,Dambulla Cave Temple,Religious,Matale,Matale,3.8,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
53,Aluvihara Rock Temple,Religious,Matale,Matale,3.7,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
54,Sigiriya Rock Fortress,Historical,Matale,Matale,3.3,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
55,Dambulla Cave Temple,Religious,Matale,Matale,4.9,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
56,Aluvihara Rock Temple,Religious,Matale,Matale,5.0,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
57,Sigiriya Rock Fortress,Historical,Matale,Matale,3.8,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
58,Knuckles Mountain Range,Adventure,Matale,Matale,4.0,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
59,Aluvihara Rock Temple,Religious,Matale,Matale,4.4,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
60,Pidurangala Rock,Adventure,Matale,Matale,4.5,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
61,Rattota Viewpoint,Nature,Matale,Matale,4.8,100,500,7.5,80.75,Low,Scenic mountain viewpoint,"viewpoint,scenic,mountain,nature"
62,Knuckles Mountain Range,Adventure,Matale,Matale,4.5,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
63,Aluvihara Rock Temple,Religious,Matale,Matale,4.7,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
64,Nalanda Gedige,Historical,Matale,Matale,3.3,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
65,Sigiriya Rock Fortress,Historical,Matale,Matale,4.6,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
66,Dambulla Cave Temple,Religious,Matale,Matale,3.3,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
67,Knuckles Mountain Range,Adventure,Matale,Matale,3.0,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
68,Aluvihara Rock Temple,Religious,Matale,Matale,3.5,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
69,Aluvihara Rock Temple,Religious,Matale,Matale,4.7,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
70,Nalanda Gedige,Historical,Matale,Matale,5.0,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
71,Aluvihara Rock Temple,Religious,Matale,Matale,3.0,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
72,Nalanda Gedige,Historical,Matale,Matale,3.6,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
73,Nalanda Gedige,Historical,Matale,Matale,3.2,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
74,Nalanda Gedige,Historical,Matale,Matale,3.5,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
75,Dambulla Cave Temple,Religious,Matale,Matale,4.5,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
76,Dambulla Cave Temple,Religious,Matale,Matale,3.5,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
77,Rattota Viewpoint,Nature,Matale,Matale,3.2,100,500,7.5,80.75,Low,Scenic mountain viewpoint,"viewpoint,scenic,mountain,nature"
78,Pidurangala Rock,Adventure,Matale,Matale,5.0,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
79,Dambulla Cave Temple,Religious,Matale,Matale,4.3,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
80,Nalanda Gedige,Historical,Matale,Matale,3.4,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
81,Aluvihara Rock Temple,Religious,Matale,Matale,4.6,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
82,Sigiriya Rock Fortress,Historical,Matale,Matale,4.4,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
83,Knuckles Mountain Range,Adventure,Matale,Matale,4.2,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
84,Dambulla Cave Temple,Religious,Matale,Matale,5.0,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
85,Knuckles Mountain Range,Adventure,Matale,Matale,4.3,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
86,Dambulla Cave Temple,Religious,Matale,Matale,3.5,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
87,Dambulla Cave Temple,Religious,Matale,Matale,3.8,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
88,Pidurangala Rock,Adventure,Matale,Matale,5.0,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
89,Dambulla Cave Temple,Religious,Matale,Matale,3.9,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
90,Knuckles Mountain Range,Adventure,Matale,Matale,3.4,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
91,Rattota Viewpoint,Nature,Matale,Matale,3.1,100,500,7.5,80.75,Low,Scenic mountain viewpoint,"viewpoint,scenic,mountain,nature"
92,Nalanda Gedige,Historical,Matale,Matale,4.0,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
93,Aluvihara Rock Temple,Religious,Matale,Matale,4.3,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
94,Dambulla Cave Temple,Religious,Matale,Matale,3.4,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
95,Nalanda Gedige,Historical,Matale,Matale,4.0,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
96,Knuckles Mountain Range,Adventure,Matale,Matale,3.9,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
97,Sigiriya Rock Fortress,Historical,Matale,Matale,3.6,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
98,Pidurangala Rock,Adventure,Matale,Matale,3.7,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
99,Pidurangala Rock,Adventure,Matale,Matale,4.4,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
100,Dambulla Cave Temple,Religious,Matale,Matale,3.6,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
101,Sigiriya Rock Fortress,Historical,Matale,Matale,3.4,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
102,Sigiriya Rock Fortress,Historical,Matale,Matale,3.1,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
103,Aluvihara Rock Temple,Religious,Matale,Matale,3.6,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
104,Pidurangala Rock,Adventure,Matale,Matale,3.9,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
105,Knuckles Mountain Range,Adventure,Matale,Matale,3.2,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
106,Dambulla Cave Temple,Religious,Matale,Matale,3.5,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
107,Nalanda Gedige,Historical,Matale,Matale,3.7,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
108,Pidurangala Rock,Adventure,Matale,Matale,3.2,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
109,Aluvihara Rock Temple,Religious,Matale,Matale,3.0,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
110,Knuckles Mountain Range,Adventure,Matale,Matale,4.5,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
111,Dambulla Cave Temple,Religious,Matale,Matale,3.7,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
112,Aluvihara Rock Temple,Religious,Matale,Matale,4.6,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
113,Aluvihara Rock Temple,Religious,Matale,Matale,4.6,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
114,Knuckles Mountain Range,Adventure,Matale,Matale,4.2,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
115,Dambulla Cave Temple,Religious,Matale,Matale,4.3,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
116,Dambulla Cave Temple,Religious,Matale,Matale,4.2,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
117,Sigiriya Rock Fortress,Historical,Matale,Matale,4.8,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
118,Dambulla Cave Temple,Religious,Matale,Matale,4.3,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
119,Knuckles Mountain Range,Adventure,Matale,Matale,3.2,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
120,Knuckles Mountain Range,Adventure,Matale,Matale,4.9,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
121,Aluvihara Rock Temple,Religious,Matale,Matale,4.6,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
122,Dambulla Cave Temple,Religious,Matale,Matale,4.4,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
123,Sigiriya Rock Fortress,Historical,Matale,Matale,3.1,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
124,Knuckles Mountain Range,Adventure,Matale,Matale,4.2,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
125,Pidurangala Rock,Adventure,Matale,Matale,4.5,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
126,Rattota Viewpoint,Nature,Matale,Matale,3.4,100,500,7.5,80.75,Low,Scenic mountain viewpoint,"viewpoint,scenic,mountain,nature"
127,Aluvihara Rock Temple,Religious,Matale,Matale,3.3,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
128,Dambulla Cave Temple,Religious,Matale,Matale,3.4,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
129,Knuckles Mountain Range,Adventure,Matale,Matale,4.4,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
130,Rattota Viewpoint,Nature,Matale,Matale,4.7,100,500,7.5,80.75,Low,Scenic mountain viewpoint,"viewpoint,scenic,mountain,nature"
131,Knuckles Mountain Range,Adventure,Matale,Matale,5.0,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
132,Pidurangala Rock,Adventure,Matale,Matale,3.9,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
133,Aluvihara Rock Temple,Religious,Matale,Matale,3.2,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
134,Nalanda Gedige,Historical,Matale,Matale,3.1,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
135,Nalanda Gedige,Historical,Matale,Matale,4.0,200,700,7.55,80.8333,Low,Ancient Hindu-Buddhist fusion temple,"temple,fusion,ancient,historical"
136,Knuckles Mountain Range,Adventure,Matale,Matale,4.6,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
137,Dambulla Cave Temple,Religious,Matale,Matale,4.2,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
138,Aluvihara Rock Temple,Religious,Matale,Matale,4.9,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
139,Pidurangala Rock,Adventure,Matale,Matale,3.1,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
140,Knuckles Mountain Range,Adventure,Matale,Matale,3.1,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
141,Aluvihara Rock Temple,Religious,Matale,Matale,3.4,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
142,Rattota Viewpoint,Nature,Matale,Matale,3.8,100,500,7.5,80.75,Low,Scenic mountain viewpoint,"viewpoint,scenic,mountain,nature"
143,Aluvihara Rock Temple,Religious,Matale,Matale,4.1,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
144,Knuckles Mountain Range,Adventure,Matale,Matale,4.9,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
145,Dambulla Cave Temple,Religious,Matale,Matale,3.9,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
146,Knuckles Mountain Range,Adventure,Matale,Matale,3.8,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
147,Rattota Viewpoint,Nature,Matale,Matale,3.8,100,500,7.5,80.75,Low,Scenic mountain viewpoint,"viewpoint,scenic,mountain,nature"
148,Knuckles Mountain Range,Adventure,Matale,Matale,3.5,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
149,Dambulla Cave Temple,Religious,Matale,Matale,3.0,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
150,Knuckles Mountain Range,Adventure,Matale,Matale,3.4,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
151,Aluvihara Rock Temple,Religious,Matale,Matale,3.0,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
152,Rattota Viewpoint,Nature,Matale,Matale,4.0,100,500,7.5,80.75,Low,Scenic mountain viewpoint,"viewpoint,scenic,mountain,nature"
153,Knuckles Mountain Range,Adventure,Matale,Matale,4.4,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
154,Knuckles Mountain Range,Adventure,Matale,Matale,3.5,1500,5000,7.45,80.7833,Medium,Diverse ecosystem trekking destination,"trekking,wildlife,nature,adventure"
155,Rattota Viewpoint,Nature,Matale,Matale,3.4,100,500,7.5,80.75,Low,Scenic mountain viewpoint,"viewpoint,scenic,mountain,nature"
156,Aluvihara Rock Temple,Religious,Matale,Matale,3.5,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
157,Sigiriya Rock Fortress,Historical,Matale,Matale,3.3,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
158,Sigiriya Rock Fortress,Historical,Matale,Matale,4.1,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
159,Pidurangala Rock,Adventure,Matale,Matale,3.1,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
160,Dambulla Cave Temple,Religious,Matale,Matale,4.9,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
161,Pidurangala Rock,Adventure,Matale,Matale,4.9,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
162,Pidurangala Rock,Adventure,Matale,Matale,4.7,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
163,Sigiriya Rock Fortress,Historical,Matale,Matale,4.3,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
164,Dambulla Cave Temple,Religious,Matale,Matale,5.0,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
165,Dambulla Cave Temple,Religious,Matale,Matale,4.1,500,1500,7.8568,80.6492,Low,UNESCO cave temple with 150 Buddhas,"cave,temple,UNESCO,religious"
166,Sigiriya Rock Fortress,Historical,Matale,Matale,4.3,2000,5000,7.957,80.7603,Medium,Ancient rock fortress - UNESCO,"rock,fortress,ancient,UNESCO,historical"
167,Aluvihara Rock Temple,Religious,Matale,Matale,4.2,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
168,Pidurangala Rock,Adventure,Matale,Matale,3.6,300,1000,7.9602,80.7596,Low,Best viewpoint of Sigiriya,"rock,climb,viewpoint,adventure"
169,Aluvihara Rock Temple,Religious,Matale,Matale,4.8,200,700,7.4833,80.6167,Low,Ancient cave temple where Pali canon was written,"cave,temple,ancient,religious"
