place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
27,Udawattekele Sanctuary,Wildlife,Kandy,Kandy,4.3,300,900,7.2936,80.6413,Low,Forest sanctuary in city center,"forest,birds,wildlife,nature"
28,Pinnawala Elephant Orphanage,Wildlife,Kandy,Kandy,3.5,2000,4000,7.3003,80.3842,Medium,Largest captive elephant herd,"elephant,orphanage,wildlife,family"
29,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,4.5,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
30,Kandy Lake,Nature,Kandy,Kandy,3.2,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
31,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,3.3,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
32,Lankathilaka Temple,Religious,Kandy,Kandy,4.8,300,900,7.2667,80.55,Low,Beautiful ancient temple near Kandy,"temple,ancient,buddhist,religious"
33,Ambuluwawa Tower,Nature,Kandy,Kandy,3.4,200,700,7.17,80.57,Low,Unique spiral tower with 360 views,"tower,viewpoint,360,nature"
34,Ambuluwawa Tower,Nature,Kandy,Kandy,4.3,200,700,7.17,80.57,Low,Unique spiral tower with 360 views,"tower,viewpoint,360,nature"
35,Kandy Lake,Nature,Kandy,Kandy,4.3,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
36,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,4.3,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
37,Udawattekele Sanctuary,Wildlife,Kandy,Kandy,3.2,300,900,7.2936,80.6413,Low,Forest sanctuary in city center,"forest,birds,wildlife,nature"
38,Lankathilaka Temple,Religious,Kandy,Kandy,4.7,300,900,7.2667,80.55,Low,Beautiful ancient temple near Kandy,"temple,ancient,buddhist,religious"
39,Knuckles Mountain Range,Adventure,Kandy,Kandy,4.5,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
40,Knuckles Mountain Range,Adventure,Kandy,Kandy,3.1,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
41,Lankathilaka Temple,Religious,Kandy,Kandy,3.8,300,900,7.2667,80.55,Low,Beautiful ancient temple near Kandy,"temple,ancient,buddhist,religious"
42,Gadaladeniya Temple,Religious,Kandy,Kandy,4.3,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
43,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,4.9,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
44,Gadaladeniya Temple,Religious,Kandy,Kandy,4.6,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
45,Pinnawala Elephant Orphanage,Wildlife,Kandy,Kandy,3.5,2000,4000,7.3003,80.3842,Medium,Largest captive elephant herd,"elephant,orphanage,wildlife,family"
46,Ambuluwawa Tower,Nature,Kandy,Kandy,3.2,200,700,7.17,80.57,Low,Unique spiral tower with 360 views,"tower,viewpoint,360,nature"
47,Kandy Lake,Nature,Kandy,Kandy,3.7,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
48,Knuckles Mountain Range,Adventure,Kandy,Kandy,4.9,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
49,Kandy Lake,Nature,Kandy,Kandy,4.1,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
50,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,4.7,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
51,Gadaladeniya Temple,Religious,Kandy,Kandy,4.2,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
52,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,3.6,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
53,Knuckles Mountain Range,Adventure,Kandy,Kandy,4.1,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
54,Gadaladeniya Temple,Religious,Kandy,Kandy,5.0,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
55,Lankathilaka Temple,Religious,Kandy,Kandy,4.5,300,900,7.2667,80.55,Low,Beautiful ancient temple near Kandy,"temple,ancient,buddhist,religious"
56,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,4.0,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
57,Knuckles Mountain Range,Adventure,Kandy,Kandy,4.2,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
58,Kandy Lake,Nature,Kandy,Kandy,3.8,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
59,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,4.7,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
60,Lankathilaka Temple,Religious,Kandy,Kandy,3.3,300,900,7.2667,80.55,Low,Beautiful ancient temple near Kandy,"temple,ancient,buddhist,religious"
61,Ambuluwawa Tower,Nature,Kandy,Kandy,4.7,200,700,7.17,80.57,Low,Unique spiral tower with 360 views,"tower,viewpoint,360,nature"
62,Udawattekele Sanctuary,Wildlife,Kandy,Kandy,4.4,300,900,7.2936,80.6413,Low,Forest sanctuary in city center,"forest,birds,wildlife,nature"
63,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,4.2,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
64,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,4.5,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
65,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,4.2,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
66,Ambuluwawa Tower,Nature,Kandy,Kandy,4.0,200,700,7.17,80.57,Low,Unique spiral tower with 360 views,"tower,viewpoint,360,nature"
67,Kandy Lake,Nature,Kandy,Kandy,3.5,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
68,Knuckles Mountain Range,Adventure,Kandy,Kandy,4.0,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
69,Pinnawala Elephant Orphanage,Wildlife,Kandy,Kandy,4.0,2000,4000,7.3003,80.3842,Medium,Largest captive elephant herd,"elephant,orphanage,wildlife,family"
70,Gadaladeniya Temple,Religious,Kandy,Kandy,3.1,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
71,Lankathilaka Temple,Religious,Kandy,Kandy,3.3,300,900,7.2667,80.55,Low,Beautiful ancient temple near Kandy,"temple,ancient,buddhist,religious"
72,Pinnawala Elephant Orphanage,Wildlife,Kandy,Kandy,4.7,2000,4000,7.3003,80.3842,Medium,Largest captive elephant herd,"elephant,orphanage,wildlife,family"
73,Pinnawala Elephant Orphanage,Wildlife,Kandy,Kandy,4.4,2000,4000,7.3003,80.3842,Medium,Largest captive elephant herd,"elephant,orphanage,wildlife,family"
74,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,4.8,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
75,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,4.7,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
76,Gadaladeniya Temple,Religious,Kandy,Kandy,3.6,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
77,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,5.0,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
78,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,3.8,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
79,Gadaladeniya Temple,Religious,Kandy,Kandy,4.4,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
80,Lankathilaka Temple,Religious,Kandy,Kandy,4.5,300,900,7.2667,80.55,Low,Beautiful ancient temple near Kandy,"temple,ancient,buddhist,religious"
81,Gadaladeniya Temple,Religious,Kandy,Kandy,3.1,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
82,Ambuluwawa Tower,Nature,Kandy,Kandy,3.6,200,700,7.17,80.57,Low,Unique spiral tower with 360 views,"tower,viewpoint,360,nature"
83,Pinnawala Elephant Orphanage,Wildlife,Kandy,Kandy,4.4,2000,4000,7.3003,80.3842,Medium,Largest captive elephant herd,"elephant,orphanage,wildlife,family"
84,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,3.8,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
85,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,3.6,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
86,Knuckles Mountain Range,Adventure,Kandy,Kandy,4.7,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
87,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,4.7,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
88,Ambuluwawa Tower,Nature,Kandy,Kandy,3.9,200,700,7.17,80.57,Low,Unique spiral tower with 360 views,"tower,viewpoint,360,nature"
89,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,4.2,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
90,Udawattekele Sanctuary,Wildlife,Kandy,Kandy,4.4,300,900,7.2936,80.6413,Low,Forest sanctuary in city center,"forest,birds,wildlife,nature"
91,Ambuluwawa Tower,Nature,Kandy,Kandy,4.8,200,700,7.17,80.57,Low,Unique spiral tower with 360 views,"tower,viewpoint,360,nature"
92,Pinnawala Elephant Orphanage,Wildlife,Kandy,Kandy,3.4,2000,4000,7.3003,80.3842,Medium,Largest captive elephant herd,"elephant,orphanage,wildlife,family"
93,Pinnawala Elephant Orphanage,Wildlife,Kandy,Kandy,4.5,2000,4000,7.3003,80.3842,Medium,Largest captive elephant herd,"elephant,orphanage,wildlife,family"
94,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,3.7,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
95,Knuckles Mountain Range,Adventure,Kandy,Kandy,3.2,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
96,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,3.8,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
97,Gadaladeniya Temple,Religious,Kandy,Kandy,4.4,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
98,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,4.9,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
99,Kandy Lake,Nature,Kandy,Kandy,3.7,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
100,Udawattekele Sanctuary,Wildlife,Kandy,Kandy,3.4,300,900,7.2936,80.6413,Low,Forest sanctuary in city center,"forest,birds,wildlife,nature"
101,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,3.2,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
102,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,4.3,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
103,Knuckles Mountain Range,Adventure,Kandy,Kandy,3.9,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
104,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,4.3,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
105,Gadaladeniya Temple,Religious,Kandy,Kandy,3.5,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
106,Kandy Lake,Nature,Kandy,Kandy,3.5,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
107,Udawattekele Sanctuary,Wildlife,Kandy,Kandy,3.6,300,900,7.2936,80.6413,Low,Forest sanctuary in city center,"forest,birds,wildlife,nature"
108,Knuckles Mountain Range,Adventure,Kandy,Kandy,4.9,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
109,Gadaladeniya Temple,Religious,Kandy,Kandy,4.6,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
110,Kandy Lake,Nature,Kandy,Kandy,4.6,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
111,Gadaladeniya Temple,Religious,Kandy,Kandy,3.6,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
112,Udawattekele Sanctuary,Wildlife,Kandy,Kandy,3.7,300,900,7.2936,80.6413,Low,Forest sanctuary in city center,"forest,birds,wildlife,nature"
113,Kandy Lake,Nature,Kandy,Kandy,3.2,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
114,Kandy Lake,Nature,Kandy,Kandy,4.0,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
115,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,3.4,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
116,Knuckles Mountain Range,Adventure,Kandy,Kandy,4.1,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
117,Knuckles Mountain Range,Adventure,Kandy,Kandy,4.0,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
118,Kandy Lake,Nature,Kandy,Kandy,4.6,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
119,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,3.8,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
120,Gadaladeniya Temple,Religious,Kandy,Kandy,3.6,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
121,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,3.2,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
122,Kandy Lake,Nature,Kandy,Kandy,4.4,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
123,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,3.4,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
124,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,3.8,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
125,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,4.6,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
126,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,4.0,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
127,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,4.7,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
128,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,4.4,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
129,Kandy Lake,Nature,Kandy,Kandy,4.5,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
130,Pinnawala Elephant Orphanage,Wildlife,Kandy,Kandy,4.9,2000,4000,7.3003,80.3842,Medium,Largest captive elephant herd,"elephant,orphanage,wildlife,family"
131,Kandy Lake,Nature,Kandy,Kandy,3.4,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
132,Knuckles Mountain Range,Adventure,Kandy,Kandy,4.4,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
133,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,4.1,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
134,Lankathilaka Temple,Religious,Kandy,Kandy,3.2,300,900,7.2667,80.55,Low,Beautiful ancient temple near Kandy,"temple,ancient,buddhist,religious"
135,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,4.2,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
136,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,3.2,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
137,Ambuluwawa Tower,Nature,Kandy,Kandy,4.7,200,700,7.17,80.57,Low,Unique spiral tower with 360 views,"tower,viewpoint,360,nature"
138,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,3.2,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
139,Kandy Lake,Nature,Kandy,Kandy,4.0,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
140,Lankathilaka Temple,Religious,Kandy,Kandy,4.9,300,900,7.2667,80.55,Low,Beautiful ancient temple near Kandy,"temple,ancient,buddhist,religious"
141,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,3.8,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
142,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,3.5,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
143,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,4.9,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
144,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,4.8,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
145,Ambuluwawa Tower,Nature,Kandy,Kandy,4.3,200,700,7.17,80.57,Low,Unique spiral tower with 360 views,"tower,viewpoint,360,nature"
146,Udawattekele Sanctuary,Wildlife,Kandy,Kandy,3.3,300,900,7.2936,80.6413,Low,Forest sanctuary in city center,"forest,birds,wildlife,nature"
147,Udawattekele Sanctuary,Wildlife,Kandy,Kandy,4.4,300,900,7.2936,80.6413,Low,Forest sanctuary in city center,"forest,birds,wildlife,nature"
148,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,4.8,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
149,Lankathilaka Temple,Religious,Kandy,Kandy,4.2,300,900,7.2667,80.55,Low,Beautiful ancient temple near Kandy,"temple,ancient,buddhist,religious"
150,Bahirawakanda Buddha Statue,Religious,Kandy,Kandy,3.4,0,400,7.3,80.63,Low,Giant white Buddha overlooking Kandy,"buddha,giant,viewpoint,religious"
151,Kandy Lake,Nature,Kandy,Kandy,4.3,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
152,Temple of Sacred Tooth Relic,Religious,Kandy,Kandy,3.5,1500,3000,7.2936,80.6413,Medium,Most sacred Buddhist temple in Sri Lanka,"temple,buddhist,sacred,UNESCO,religious"
153,Pinnawala Elephant Orphanage,Wildlife,Kandy,Kandy,3.3,2000,4000,7.3003,80.3842,Medium,Largest captive elephant herd,"elephant,orphanage,wildlife,family"
154,Pinnawala Elephant Orphanage,Wildlife,Kandy,Kandy,4.9,2000,4000,7.3003,80.3842,Medium,Largest captive elephant herd,"elephant,orphanage,wildlife,family"
155,Knuckles Mountain Range,Adventure,Kandy,Kandy,4.1,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
156,Knuckles Mountain Range,Adventure,Kandy,Kandy,3.7,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
157,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,4.5,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
158,Gadaladeniya Temple,Religious,Kandy,Kandy,3.1,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
159,Ambuluwawa Tower,Nature,Kandy,Kandy,3.5,200,700,7.17,80.57,Low,Unique spiral tower with 360 views,"tower,viewpoint,360,nature"
160,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,3.8,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
161,Kandy Lake,Nature,Kandy,Kandy,4.9,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
162,Gadaladeniya Temple,Religious,Kandy,Kandy,4.9,200,700,7.2833,80.5333,Low,14th century rock temple,"temple,ancient,rock,religious"
163,Royal Botanic Gardens Peradeniya,Nature,Kandy,Kandy,4.1,500,1500,7.2681,80.595,Low,Most beautiful botanical garden in Asia,"garden,botanical,flowers,nature"
164,Kandy Lake,Nature,Kandy,Kandy,4.3,0,400,7.2906,80.6337,Low,Scenic artificial lake in city center,"lake,scenic,walking,nature"
165,Ambuluwawa Tower,Nature,Kandy,Kandy,5.0,200,700,7.17,80.57,Low,Unique spiral tower with 360 views,"tower,viewpoint,360,nature"
166,Pinnawala Elephant Orphanage,Wildlife,Kandy,Kandy,4.4,2000,4000,7.3003,80.3842,Medium,Largest captive elephant herd,"elephant,orphanage,wildlife,family"
167,Knuckles Mountain Range,Adventure,Kandy,Kandy,4.3,1500,5000,7.45,80.7833,Medium,UNESCO biosphere with trekking trails,"trekking,UNESCO,wildlife,adventure"
