place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
12,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.0,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
13,Kalutara Beach,Beach,Kalutara,Kalutara,3.2,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
14,Lunuganga Garden,Nature,Kalutara,Kalutara,4.3,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
15,Richmond Castle,Historical,Kalutara,Kalutara,4.9,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
16,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.4,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
17,Kalutara Beach,Beach,Kalutara,Kalutara,4.6,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
18,Brief Garden,Nature,Kalutara,Kalutara,4.2,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
19,Brief Garden,Nature,Kalutara,Kalutara,4.1,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
20,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.9,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
21,Kalutara Beach,Beach,Kalutara,Kalutara,4.8,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
22,Kalutara Beach,Beach,Kalutara,Kalutara,4.5,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
23,Lunuganga Garden,Nature,Kalutara,Kalutara,3.7,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
24,Brief Garden,Nature,Kalutara,Kalutara,3.6,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
25,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.4,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
26,Kalutara Beach,Beach,Kalutara,Kalutara,4.5,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
27,Richmond Castle,Historical,Kalutara,Kalutara,4.6,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
28,Brief Garden,Nature,Kalutara,Kalutara,3.1,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
29,Lunuganga Garden,Nature,Kalutara,Kalutara,4.2,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
30,Kalutara Beach,Beach,Kalutara,Kalutara,3.1,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
31,Brief Garden,Nature,Kalutara,Kalutara,4.6,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
32,Kalutara Beach,Beach,Kalutara,Kalutara,3.1,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
33,Lunuganga Garden,Nature,Kalutara,Kalutara,3.2,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
34,Kalutara Beach,Beach,Kalutara,Kalutara,3.2,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
35,Brief Garden,Nature,Kalutara,Kalutara,3.5,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
36,Kalutara Beach,Beach,Kalutara,Kalutara,3.6,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
37,Brief Garden,Nature,Kalutara,Kalutara,3.0,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
38,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.2,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
39,Kalutara Beach,Beach,Kalutara,Kalutara,4.5,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
40,Richmond Castle,Historical,Kalutara,Kalutara,3.9,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
41,Bentota Beach,Beach,Kalutara,Kalutara,3.5,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
42,Richmond Castle,Historical,Kalutara,Kalutara,3.5,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
43,Bentota Beach,Beach,Kalutara,Kalutara,4.6,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
44,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.7,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
45,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.9,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
46,Kalutara Beach,Beach,Kalutara,Kalutara,4.9,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
47,Bentota Beach,Beach,Kalutara,Kalutara,4.7,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
48,Lunuganga Garden,Nature,Kalutara,Kalutara,4.5,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
49,Bentota Beach,Beach,Kalutara,Kalutara,4.3,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
50,Richmond Castle,Historical,Kalutara,Kalutara,4.3,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
51,Bentota Beach,Beach,Kalutara,Kalutara,4.2,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
52,Brief Garden,Nature,Kalutara,Kalutara,3.1,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
53,Brief Garden,Nature,Kalutara,Kalutara,4.5,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
54,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.1,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
55,Lunuganga Garden,Nature,Kalutara,Kalutara,3.8,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
56,Brief Garden,Nature,Kalutara,Kalutara,4.0,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
57,Kalutara Beach,Beach,Kalutara,Kalutara,3.5,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
58,Richmond Castle,Historical,Kalutara,Kalutara,4.4,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
59,Lunuganga Garden,Nature,Kalutara,Kalutara,3.5,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
60,Kalutara Beach,Beach,Kalutara,Kalutara,4.7,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
61,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.6,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
62,Lunuganga Garden,Nature,Kalutara,Kalutara,3.8,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
63,Brief Garden,Nature,Kalutara,Kalutara,4.9,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
64,Richmond Castle,Historical,Kalutara,Kalutara,4.9,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
65,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.8,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
66,Richmond Castle,Historical,Kalutara,Kalutara,3.7,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
67,Lunuganga Garden,Nature,Kalutara,Kalutara,4.2,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
68,Richmond Castle,Historical,Kalutara,Kalutara,4.7,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
69,Brief Garden,Nature,Kalutara,Kalutara,3.5,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
70,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.5,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
71,Kalutara Beach,Beach,Kalutara,Kalutara,3.8,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
72,Richmond Castle,Historical,Kalutara,Kalutara,4.5,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
73,Richmond Castle,Historical,Kalutara,Kalutara,4.3,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
74,Bentota Beach,Beach,Kalutara,Kalutara,4.0,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
75,Richmond Castle,Historical,Kalutara,Kalutara,4.4,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
76,Bentota Beach,Beach,Kalutara,Kalutara,3.6,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
77,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.3,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
78,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.0,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
79,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.1,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
80,Richmond Castle,Historical,Kalutara,Kalutara,3.9,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
81,Bentota Beach,Beach,Kalutara,Kalutara,4.5,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
82,Brief Garden,Nature,Kalutara,Kalutara,3.4,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
83,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.2,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
84,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.9,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
85,Richmond Castle,Historical,Kalutara,Kalutara,4.8,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
86,Bentota Beach,Beach,Kalutara,Kalutara,4.9,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
87,Richmond Castle,Historical,Kalutara,Kalutara,3.2,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
88,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.2,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
89,Kalutara Beach,Beach,Kalutara,Kalutara,3.3,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
90,Richmond Castle,Historical,Kalutara,Kalutara,4.5,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
91,Richmond Castle,Historical,Kalutara,Kalutara,4.1,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
92,Bentota Beach,Beach,Kalutara,Kalutara,4.8,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
93,Richmond Castle,Historical,Kalutara,Kalutara,3.4,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
94,Brief Garden,Nature,Kalutara,Kalutara,3.9,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
95,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.3,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
96,Brief Garden,Nature,Kalutara,Kalutara,4.5,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
97,Richmond Castle,Historical,Kalutara,Kalutara,4.8,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
98,Brief Garden,Nature,Kalutara,Kalutara,3.5,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
99,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.6,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
100,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.8,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
101,Brief Garden,Nature,Kalutara,Kalutara,5.0,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
102,Brief Garden,Nature,Kalutara,Kalutara,4.9,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
103,Brief Garden,Nature,Kalutara,Kalutara,3.4,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
104,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.0,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
105,Bentota Beach,Beach,Kalutara,Kalutara,4.2,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
106,Bentota Beach,Beach,Kalutara,Kalutara,4.3,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
107,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.3,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
108,Lunuganga Garden,Nature,Kalutara,Kalutara,3.4,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
109,Richmond Castle,Historical,Kalutara,Kalutara,3.2,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
110,Lunuganga Garden,Nature,Kalutara,Kalutara,4.4,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
111,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.1,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
112,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.1,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
113,Brief Garden,Nature,Kalutara,Kalutara,4.6,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
114,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.8,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
115,Bentota Beach,Beach,Kalutara,Kalutara,4.3,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
116,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.9,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
117,Richmond Castle,Historical,Kalutara,Kalutara,3.8,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
118,Bentota Beach,Beach,Kalutara,Kalutara,4.4,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
119,Lunuganga Garden,Nature,Kalutara,Kalutara,4.1,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
120,Kalutara Beach,Beach,Kalutara,Kalutara,4.4,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
121,Lunuganga Garden,Nature,Kalutara,Kalutara,4.0,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
122,Lunuganga Garden,Nature,Kalutara,Kalutara,4.7,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
123,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.1,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
124,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.8,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
125,Richmond Castle,Historical,Kalutara,Kalutara,4.6,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
126,Lunuganga Garden,Nature,Kalutara,Kalutara,3.2,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
127,Kalutara Beach,Beach,Kalutara,Kalutara,4.9,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
128,Brief Garden,Nature,Kalutara,Kalutara,3.7,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
129,Brief Garden,Nature,Kalutara,Kalutara,3.8,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
130,Richmond Castle,Historical,Kalutara,Kalutara,5.0,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
131,Richmond Castle,Historical,Kalutara,Kalutara,3.2,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
132,Kalutara Beach,Beach,Kalutara,Kalutara,4.7,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
133,Brief Garden,Nature,Kalutara,Kalutara,3.2,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
134,Lunuganga Garden,Nature,Kalutara,Kalutara,4.5,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
135,Brief Garden,Nature,Kalutara,Kalutara,4.3,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
136,Bentota Beach,Beach,Kalutara,Kalutara,4.1,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
137,Lunuganga Garden,Nature,Kalutara,Kalutara,4.3,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
138,Brief Garden,Nature,Kalutara,Kalutara,4.4,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
139,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.3,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
140,Brief Garden,Nature,Kalutara,Kalutara,4.0,300,900,6.4333,80.05,Low,Beautiful tropical garden of artist Bevis Bawa,"garden,art,nature,scenic"
141,Richmond Castle,Historical,Kalutara,Kalutara,3.9,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
142,Bentota Beach,Beach,Kalutara,Kalutara,3.3,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
143,Bentota Beach,Beach,Kalutara,Kalutara,3.1,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
144,Kalutara Beach,Beach,Kalutara,Kalutara,3.5,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
145,Lunuganga Garden,Nature,Kalutara,Kalutara,3.1,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
146,Kalutara Beach,Beach,Kalutara,Kalutara,4.3,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
147,Lunuganga Garden,Nature,Kalutara,Kalutara,4.1,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
148,Lunuganga Garden,Nature,Kalutara,Kalutara,4.9,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
149,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.1,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
150,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.7,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
151,Richmond Castle,Historical,Kalutara,Kalutara,3.1,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
152,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.4,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
153,Richmond Castle,Historical,Kalutara,Kalutara,4.3,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
154,Lunuganga Garden,Nature,Kalutara,Kalutara,4.9,500,1500,6.3833,80.1167,Medium,Geoffrey Bawa's country estate garden,"garden,bawa,nature,architecture"
155,Kalutara Beach,Beach,Kalutara,Kalutara,3.3,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
156,Kalutara Beach,Beach,Kalutara,Kalutara,3.5,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
157,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.1,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
158,Bentota Beach,Beach,Kalutara,Kalutara,4.0,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
159,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.9,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
160,Kalutara Beach,Beach,Kalutara,Kalutara,3.1,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
161,Richmond Castle,Historical,Kalutara,Kalutara,4.3,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
162,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.3,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
163,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.8,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
164,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.9,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
165,Bentota Beach,Beach,Kalutara,Kalutara,4.7,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
166,Kalutara Bodhiya,Religious,Kalutara,Kalutara,4.6,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
167,Kalutara Bodhiya,Religious,Kalutara,Kalutara,3.2,0,400,6.5853,79.9603,Low,Famous Buddhist temple with hollow dagoba,"temple,buddhist,dagoba,religious"
168,Kalutara Beach,Beach,Kalutara,Kalutara,4.6,200,1000,6.5853,79.9603,Low,Long beach near Kalutara town,"beach,long,scenic,relaxation"
169,Bentota Beach,Beach,Kalutara,Kalutara,3.1,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
170,Bentota Beach,Beach,Kalutara,Kalutara,3.9,1000,4000,6.426,80.001,Medium,Golden beach with water sports,"beach,watersports,resort,relaxation"
171,Richmond Castle,Historical,Kalutara,Kalutara,4.4,200,700,6.3833,80.1333,Low,Colonial-era mansion with interesting history,"castle,colonial,historical,mansion"
