place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
53,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.2,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
54,Mihintale,Religious,Anuradhapura,Anuradhapura,4.2,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
55,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.0,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
56,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,3.2,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery"
57,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,3.9,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
58,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.5,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
59,Mihintale,Religious,Anuradhapura,Anuradhapura,3.0,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
60,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.5,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
61,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.4,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
62,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,5.0,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
63,Mihintale,Religious,Anuradhapura,Anuradhapura,4.0,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
64,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,3.2,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
65,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,4.0,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
66,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,3.3,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
67,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.8,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
68,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,3.1,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
69,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.0,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
70,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,4.7,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery"
71,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,3.1,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
72,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,3.6,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery"
73,Mihintale,Religious,Anuradhapura,Anuradhapura,4.9,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
74,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,4.0,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
75,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.3,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
76,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,4.6,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
77,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.9,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
78,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,3.9,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
79,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,3.9,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery"
80,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,5.0,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
81,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,3.2,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
82,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,3.1,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
83,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,3.0,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
84,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,4.6,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
85,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.3,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
86,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.1,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
87,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,4.9,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery"
88,Mihintale,Religious,Anuradhapura,Anuradhapura,4.7,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
89,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,4.7,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
90,Mihintale,Religious,Anuradhapura,Anuradhapura,4.1,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
91,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.2,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
92,Mihintale,Religious,Anuradhapura,Anuradhapura,4.4,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
93,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,3.2,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
94,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,3.0,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
95,Mihintale,Religious,Anuradhapura,Anuradhapura,4.7,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
96,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,4.1,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious"
97,Mihintale,Religious,Anuradhapura,Anuradhapura,4.4,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
98,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,4.8,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
99,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,3.3,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery"
100,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,3.2,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
101,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,3.4,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
102,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,4.9,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
103,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,3.4,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
104,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,4.4,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
105,Sri Maha Bodhi,Religious,Anuradhapura,Anuradhapura,4.5,300,1000,8.3456,80.3972,Low,Sacred fig tree grown from cutting of Buddha's tree,"bodhi,tree,sacred,buddhist,religious"
106,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,4.9,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
107,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,3.2,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
108,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,3.9,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery"
109,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.9,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
110,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.9,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
111,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,4.1,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
112,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,4.1,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
113,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,4.7,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
114,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,4.8,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery"
115,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.4,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
116,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.5,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
117,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,3.2,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
118,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.2,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
119,Mihintale,Religious,Anuradhapura,Anuradhapura,4.0,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
120,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,3.8,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
121,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.8,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
122,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,3.5,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
123,Mihintale,Religious,Anuradhapura,Anuradhapura,4.9,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
124,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,4.6,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery"
125,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,3.8,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
126,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,3.6,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
127,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.7,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
128,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.3,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
129,Jetavanaramaya,Historical,Anuradhapura,Anuradhapura,3.4,500,2000,8.3528,80.4003,Low,Once tallest structure in ancient world,"dagoba,ancient,tallest,historical"
130,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,4.4,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious"
131,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,5.0,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
132,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,4.0,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
133,Mihintale,Religious,Anuradhapura,Anuradhapura,4.4,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
134,Mihintale,Religious,Anuradhapura,Anuradhapura,4.1,300,1000,8.35,80.5167,Low,Where Buddhism was introduced to Sri Lanka,"buddhism,sacred,historical,religious"
135,Abhayagiri Monastery,Historical,Anuradhapura,Anuradhapura,4.1,500,2000,8.3564,80.3969,Low,Ancient monastery complex - UNESCO site,"monastery,ancient,UNESCO,historical"
136,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,4.3,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
137,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,3.6,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
138,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,4.6,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
139,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,3.2,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
140,Wilpattu National Park,Wildlife,Anuradhapura,Anuradhapura,3.3,4000,12000,8.455,80.0438,High,Largest park - leopards and natural villus,"leopard,wildlife,safari,nature"
141,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,3.4,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
142,Ruwanwelisaya Dagoba,Religious,Anuradhapura,Anuradhapura,5.0,500,2000,8.3481,80.3959,Low,One of tallest ancient dagobas - 2nd century BC,"dagoba,ancient,buddhist,religious"
143,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,3.3,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious"
144,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,4.4,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
145,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,3.4,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious"
146,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,3.1,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
147,Ritigala Ruins,Historical,Anuradhapura,Anuradhapura,3.2,300,1000,8.1014,80.6875,Low,Remote ancient monastery ruins in wilderness,"ruins,ancient,remote,monastery"
148,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.7,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
149,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,3.8,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
150,Aukana Buddha Statue,Religious,Anuradhapura,Anuradhapura,4.6,300,800,8.0333,80.5833,Low,Magnificent 5th century standing Buddha statue,"buddha,statue,ancient,religious"
151,Thuparama Dagoba,Religious,Anuradhapura,Anuradhapura,4.4,300,1000,8.35,80.3972,Low,First dagoba built in Sri Lanka,"dagoba,first,ancient,religious"
152,Anuradhapura Sacred City,Historical,Anuradhapura,Anuradhapura,4.9,500,2000,8.3114,80.4037,Low,Ancient capital - UNESCO World Heritage Site,"UNESCO,ancient,historical,buddhist"
