place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
22,Palavi Beach,Beach,Puttalam,Puttalam,4.7,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
23,Kalpitiya Beach,Beach,Puttalam,Puttalam,3.3,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
24,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.2,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
25,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,3.4,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
26,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.3,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
27,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.7,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
28,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,3.9,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
29,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,3.1,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
30,Palavi Beach,Beach,Puttalam,Puttalam,3.1,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
31,Wilpattu National Park,Wildlife,Puttalam,Puttalam,3.4,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
32,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.0,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
33,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,3.7,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
34,Palavi Beach,Beach,Puttalam,Puttalam,4.3,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
35,Wilpattu National Park,Wildlife,Puttalam,Puttalam,3.6,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
36,Wilpattu National Park,Wildlife,Puttalam,Puttalam,4.8,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
37,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,4.0,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
38,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,4.2,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
39,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,4.4,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
40,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.1,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
41,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,4.6,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
42,Mundel Lake,Nature,Puttalam,Puttalam,3.3,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
43,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,3.5,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
44,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.4,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
45,Palavi Beach,Beach,Puttalam,Puttalam,3.9,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
46,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,3.3,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
47,Palavi Beach,Beach,Puttalam,Puttalam,3.7,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
48,Mundel Lake,Nature,Puttalam,Puttalam,3.9,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
49,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,4.5,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
50,Mundel Lake,Nature,Puttalam,Puttalam,4.1,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
51,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.3,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
52,Wilpattu National Park,Wildlife,Puttalam,Puttalam,4.7,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
53,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.8,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
54,Kalpitiya Beach,Beach,Puttalam,Puttalam,3.5,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
55,Palavi Beach,Beach,Puttalam,Puttalam,3.2,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
56,Wilpattu National Park,Wildlife,Puttalam,Puttalam,4.8,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
57,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.3,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
58,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.2,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
59,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,3.4,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
60,Wilpattu National Park,Wildlife,Puttalam,Puttalam,4.1,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
61,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.8,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
62,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,3.9,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
63,Kalpitiya Beach,Beach,Puttalam,Puttalam,3.7,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
64,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.8,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
65,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.5,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
66,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,3.3,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
67,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.0,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
68,Mundel Lake,Nature,Puttalam,Puttalam,3.7,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
69,Wilpattu National Park,Wildlife,Puttalam,Puttalam,4.3,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
70,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.4,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
71,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,3.3,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
72,Kalpitiya Beach,Beach,Puttalam,Puttalam,3.4,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
73,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.3,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
74,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.5,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
75,Mundel Lake,Nature,Puttalam,Puttalam,4.9,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
76,Wilpattu National Park,Wildlife,Puttalam,Puttalam,3.4,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
77,Mundel Lake,Nature,Puttalam,Puttalam,3.5,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
78,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,3.7,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
79,Wilpattu National Park,Wildlife,Puttalam,Puttalam,4.3,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
80,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.8,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
81,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,3.8,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
82,Mundel Lake,Nature,Puttalam,Puttalam,4.8,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
83,Wilpattu National Park,Wildlife,Puttalam,Puttalam,5.0,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
84,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,3.2,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
85,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.3,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
86,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,4.7,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
87,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,4.2,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
88,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,3.3,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
89,Palavi Beach,Beach,Puttalam,Puttalam,3.8,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
90,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.3,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
91,Wilpattu National Park,Wildlife,Puttalam,Puttalam,4.0,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
92,Mundel Lake,Nature,Puttalam,Puttalam,4.9,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
93,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.0,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
94,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,4.6,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
95,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,4.0,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
96,Mundel Lake,Nature,Puttalam,Puttalam,4.8,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
97,Wilpattu National Park,Wildlife,Puttalam,Puttalam,4.0,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
98,Kalpitiya Beach,Beach,Puttalam,Puttalam,3.9,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
99,Kalpitiya Beach,Beach,Puttalam,Puttalam,3.2,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
100,Palavi Beach,Beach,Puttalam,Puttalam,3.6,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
101,Kalpitiya Beach,Beach,Puttalam,Puttalam,3.4,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
102,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,4.2,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
103,Wilpattu National Park,Wildlife,Puttalam,Puttalam,4.3,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
104,Mundel Lake,Nature,Puttalam,Puttalam,4.6,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
105,Palavi Beach,Beach,Puttalam,Puttalam,3.2,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
106,Palavi Beach,Beach,Puttalam,Puttalam,4.0,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
107,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.2,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
108,Palavi Beach,Beach,Puttalam,Puttalam,4.7,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
109,Wilpattu National Park,Wildlife,Puttalam,Puttalam,3.5,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
110,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.1,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
111,Kalpitiya Beach,Beach,Puttalam,Puttalam,3.3,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
112,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,3.1,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
113,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,3.3,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
114,Kalpitiya Beach,Beach,Puttalam,Puttalam,3.5,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
115,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.0,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
116,Mundel Lake,Nature,Puttalam,Puttalam,4.2,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
117,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.3,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
118,Palavi Beach,Beach,Puttalam,Puttalam,4.5,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
119,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,4.9,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
120,Kalpitiya Beach,Beach,Puttalam,Puttalam,3.9,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
121,Mundel Lake,Nature,Puttalam,Puttalam,4.7,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
122,Kalpitiya Beach,Beach,Puttalam,Puttalam,3.4,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
123,Mundel Lake,Nature,Puttalam,Puttalam,4.2,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
124,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.6,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
125,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.2,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
126,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,3.5,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
127,Palavi Beach,Beach,Puttalam,Puttalam,4.4,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
128,Mundel Lake,Nature,Puttalam,Puttalam,4.2,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
129,Wilpattu National Park,Wildlife,Puttalam,Puttalam,3.5,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
130,Mundel Lake,Nature,Puttalam,Puttalam,3.3,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
131,Wilpattu National Park,Wildlife,Puttalam,Puttalam,3.4,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
132,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.4,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
133,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.2,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
134,Kalpitiya Beach,Beach,Puttalam,Puttalam,4.0,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
135,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.2,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
136,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.0,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
137,Wilpattu National Park,Wildlife,Puttalam,Puttalam,3.2,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
138,Palavi Beach,Beach,Puttalam,Puttalam,3.3,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
139,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.1,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
140,Wilpattu National Park,Wildlife,Puttalam,Puttalam,4.8,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
141,Palavi Beach,Beach,Puttalam,Puttalam,4.3,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
142,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,3.8,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
143,Wilpattu National Park,Wildlife,Puttalam,Puttalam,4.4,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
144,Mundel Lake,Nature,Puttalam,Puttalam,3.5,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
145,Mundel Lake,Nature,Puttalam,Puttalam,4.6,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
146,Mundel Lake,Nature,Puttalam,Puttalam,3.7,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
147,Palavi Beach,Beach,Puttalam,Puttalam,4.8,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
148,Palavi Beach,Beach,Puttalam,Puttalam,4.2,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
149,Mundel Lake,Nature,Puttalam,Puttalam,3.3,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
150,Mundel Lake,Nature,Puttalam,Puttalam,4.5,200,800,7.9667,79.8833,Low,Scenic lake with bird watching,"lake,birds,scenic,nature"
151,Wilpattu National Park,Wildlife,Puttalam,Puttalam,3.6,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
152,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,3.8,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
153,Kalpitiya Beach,Beach,Puttalam,Puttalam,3.0,1000,3000,8.2333,79.7667,Medium,Dolphin watching and kitesurfing paradise,"dolphin,kitesurf,beach,adventure"
154,Palavi Beach,Beach,Puttalam,Puttalam,4.6,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
155,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,4.0,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
156,Dutch Fort Kalpitiya,Historical,Puttalam,Puttalam,3.0,0,400,8.2333,79.7667,Low,Ancient Dutch fort on Kalpitiya peninsula,"fort,dutch,colonial,historical"
157,Palavi Beach,Beach,Puttalam,Puttalam,3.4,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
158,Kalpitiya Lagoon,Nature,Puttalam,Puttalam,3.8,1000,3000,8.2333,79.75,Medium,Beautiful lagoon with dolphins and mangroves,"lagoon,dolphin,mangrove,nature"
159,Wilpattu National Park,Wildlife,Puttalam,Puttalam,3.3,4000,12000,8.455,80.0438,High,Sri Lanka's largest national park with leopards,"leopard,wildlife,safari,nature"
160,Palavi Beach,Beach,Puttalam,Puttalam,4.2,200,800,8.0,79.8333,Low,Quiet beach near Puttalam,"beach,quiet,peaceful,scenic"
