place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
13,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.3,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
14,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,4.2,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
15,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.6,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
16,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,5.0,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
17,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.1,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
18,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,4.2,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
19,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,4.1,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
20,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.9,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
21,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,4.5,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
22,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,4.3,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
23,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.7,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
24,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,3.8,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
25,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.8,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
26,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,4.8,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
27,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,3.9,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
28,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,4.4,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
29,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,3.8,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
30,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,3.5,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
31,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.5,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
32,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,4.3,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
33,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,4.4,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
34,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,4.8,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
35,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,5.0,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
36,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,5.0,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
37,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,4.5,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
38,Seetha Amman Temple,Religious,NuwaraEliya,NuwaraEliya,3.8,0,400,6.9769,80.7714,Low,Hindu temple linked to Ramayana story,"temple,hindu,ramayana,religious"
39,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.5,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
40,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,3.9,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
41,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,4.3,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
42,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.8,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
43,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,4.7,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
44,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,3.1,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
45,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,3.2,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
46,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.7,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
47,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,4.0,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
48,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,3.2,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
49,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,4.4,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
50,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.3,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
51,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,4.7,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
52,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,4.7,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
53,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,3.4,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
54,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,4.1,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
55,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,3.3,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
56,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,4.4,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
57,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.9,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
58,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.4,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
59,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,4.8,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
60,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,3.9,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
61,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,4.7,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
62,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,3.8,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
63,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,3.9,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
64,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,3.1,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
65,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,4.5,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
66,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,3.7,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
67,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,3.4,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
68,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,3.8,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
69,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,3.7,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
70,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,4.4,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
71,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,3.4,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
72,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,4.6,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
73,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,4.4,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
74,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,3.8,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
75,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,4.6,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
76,Seetha Amman Temple,Religious,NuwaraEliya,NuwaraEliya,4.1,0,400,6.9769,80.7714,Low,Hindu temple linked to Ramayana story,"temple,hindu,ramayana,religious"
77,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,4.2,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
78,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,4.9,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
79,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,3.5,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
80,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,3.7,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
81,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.0,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
82,Seetha Amman Temple,Religious,NuwaraEliya,NuwaraEliya,3.0,0,400,6.9769,80.7714,Low,Hindu temple linked to Ramayana story,"temple,hindu,ramayana,religious"
83,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,3.9,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
84,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,4.3,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
85,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,4.3,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
86,Seetha Amman Temple,Religious,NuwaraEliya,NuwaraEliya,3.1,0,400,6.9769,80.7714,Low,Hindu temple linked to Ramayana story,"temple,hindu,ramayana,religious"
87,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,3.8,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
88,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,5.0,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
89,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,4.4,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
90,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.5,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
91,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,4.2,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
92,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,4.4,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
93,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.7,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
94,Seetha Amman Temple,Religious,NuwaraEliya,NuwaraEliya,5.0,0,400,6.9769,80.7714,Low,Hindu temple linked to Ramayana story,"temple,hindu,ramayana,religious"
95,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.1,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
96,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,4.2,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
97,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.8,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
98,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,4.0,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
99,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,3.5,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
100,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,3.6,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
101,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,4.5,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
102,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,3.1,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
103,Seetha Amman Temple,Religious,NuwaraEliya,NuwaraEliya,4.0,0,400,6.9769,80.7714,Low,Hindu temple linked to Ramayana story,"temple,hindu,ramayana,religious"
104,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,3.3,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
105,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,4.3,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
106,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,4.8,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
107,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,4.5,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
108,Seetha Amman Temple,Religious,NuwaraEliya,NuwaraEliya,3.3,0,400,6.9769,80.7714,Low,Hindu temple linked to Ramayana story,"temple,hindu,ramayana,religious"
109,Seetha Amman Temple,Religious,NuwaraEliya,NuwaraEliya,4.3,0,400,6.9769,80.7714,Low,Hindu temple linked to Ramayana story,"temple,hindu,ramayana,religious"
110,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,4.0,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
111,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,4.3,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
112,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,4.5,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
113,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,4.7,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
114,Seetha Amman Temple,Religious,NuwaraEliya,NuwaraEliya,3.7,0,400,6.9769,80.7714,Low,Hindu temple linked to Ramayana story,"temple,hindu,ramayana,religious"
115,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,4.1,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
116,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,4.6,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
117,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,4.2,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
118,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,4.0,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
119,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.9,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
120,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,3.1,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
121,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.1,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
122,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,3.1,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
123,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,4.9,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
124,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.2,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
125,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,3.5,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
126,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,3.9,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
127,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.6,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
128,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,3.5,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
129,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,4.2,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
130,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,3.6,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
131,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,4.9,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
132,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,3.5,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
133,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.2,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
134,Seetha Amman Temple,Religious,NuwaraEliya,NuwaraEliya,3.8,0,400,6.9769,80.7714,Low,Hindu temple linked to Ramayana story,"temple,hindu,ramayana,religious"
135,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.9,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
136,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,4.0,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
137,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,4.5,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
138,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.0,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
139,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,3.9,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
140,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,4.5,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
141,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,4.2,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
142,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,4.1,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
143,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.5,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
144,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.6,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
145,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,3.8,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
146,Ambewela Farm,Nature,NuwaraEliya,NuwaraEliya,3.1,300,900,6.8333,80.8333,Low,New Zealand of Sri Lanka - cattle farm,"farm,cattle,scenic,nature"
147,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,4.4,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
148,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,3.3,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
149,Gregory Lake,Nature,NuwaraEliya,NuwaraEliya,3.0,300,1000,6.9497,80.7861,Low,Scenic lake in Nuwara Eliya town,"lake,scenic,boating,nature"
150,Seetha Amman Temple,Religious,NuwaraEliya,NuwaraEliya,4.0,0,400,6.9769,80.7714,Low,Hindu temple linked to Ramayana story,"temple,hindu,ramayana,religious"
151,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,4.9,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
152,Seetha Amman Temple,Religious,NuwaraEliya,NuwaraEliya,3.8,0,400,6.9769,80.7714,Low,Hindu temple linked to Ramayana story,"temple,hindu,ramayana,religious"
153,Victoria Park,Nature,NuwaraEliya,NuwaraEliya,4.3,200,600,6.9497,80.7891,Low,Beautiful park with diverse bird species,"park,birds,flowers,nature"
154,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,3.8,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
155,Nuwara Eliya Tea Plantations,Nature,NuwaraEliya,NuwaraEliya,5.0,1500,4000,6.9497,80.7891,Medium,Beautiful tea country - Little England,"tea,plantation,colonial,nature"
156,Horton Plains,Nature,NuwaraEliya,NuwaraEliya,3.8,2000,5000,6.802,80.803,Medium,Misty plateau with World's End cliff,"plateau,worldsend,nature,hiking"
157,World's End Viewpoint,Nature,NuwaraEliya,NuwaraEliya,3.4,2000,5000,6.7967,80.8028,Medium,Dramatic 880m cliff drop,"cliff,viewpoint,dramatic,nature"
158,Moon Plains,Nature,NuwaraEliya,NuwaraEliya,4.9,200,800,6.8667,80.7833,Low,Scenic highland plains with mountain views,"plains,highland,scenic,nature"
