place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
32,Seruwila Temple,Religious,Trincomalee,Trincomalee,3.2,300,800,8.3,81.1,Low,Ancient Buddhist temple near Trincomalee,"temple,buddhist,ancient,religious"
33,Dutch Bay,Beach,Trincomalee,Trincomalee,3.9,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
34,Nilaveli Beach,Beach,Trincomalee,Trincomalee,3.9,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
35,Dutch Bay,Beach,Trincomalee,Trincomalee,3.8,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
36,Whale Watching Trincomalee,Wildlife,Trincomalee,Trincomalee,3.1,5000,12000,8.5922,81.1996,High,Best whale watching spot in Sri Lanka,"whale,dolphin,ocean,wildlife"
37,Seruwila Temple,Religious,Trincomalee,Trincomalee,4.3,300,800,8.3,81.1,Low,Ancient Buddhist temple near Trincomalee,"temple,buddhist,ancient,religious"
38,Fort Frederick,Historical,Trincomalee,Trincomalee,4.4,0,500,8.5753,81.2327,Low,Dutch fort with resident deer - unique experience,"fort,deer,colonial,historical"
39,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.5,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
40,Nilaveli Beach,Beach,Trincomalee,Trincomalee,4.5,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
41,Whale Watching Trincomalee,Wildlife,Trincomalee,Trincomalee,3.1,5000,12000,8.5922,81.1996,High,Best whale watching spot in Sri Lanka,"whale,dolphin,ocean,wildlife"
42,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.7,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
43,Koneswaram Temple,Religious,Trincomalee,Trincomalee,4.1,0,500,8.5753,81.2327,Low,Ancient Hindu temple on Swami Rock cliff,"temple,hindu,cliff,scenic,religious"
44,Nilaveli Beach,Beach,Trincomalee,Trincomalee,4.9,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
45,Koneswaram Temple,Religious,Trincomalee,Trincomalee,5.0,0,500,8.5753,81.2327,Low,Ancient Hindu temple on Swami Rock cliff,"temple,hindu,cliff,scenic,religious"
46,Seruwila Temple,Religious,Trincomalee,Trincomalee,3.1,300,800,8.3,81.1,Low,Ancient Buddhist temple near Trincomalee,"temple,buddhist,ancient,religious"
47,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.4,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
48,Trincomalee Natural Harbour,Nature,Trincomalee,Trincomalee,4.5,200,800,8.5922,81.1996,Low,One of world's finest natural harbours,"harbour,scenic,nature,historic"
49,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.7,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
50,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.9,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
51,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.8,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
52,Dutch Bay,Beach,Trincomalee,Trincomalee,3.3,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
53,Marble Beach,Beach,Trincomalee,Trincomalee,3.2,300,1000,8.5333,81.2667,Low,Clean beach near naval base with calm waters,"beach,calm,scenic,peaceful"
54,Dutch Bay,Beach,Trincomalee,Trincomalee,3.8,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
55,Trincomalee Natural Harbour,Nature,Trincomalee,Trincomalee,4.5,200,800,8.5922,81.1996,Low,One of world's finest natural harbours,"harbour,scenic,nature,historic"
56,Pigeon Island,Wildlife,Trincomalee,Trincomalee,4.7,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
57,Nilaveli Beach,Beach,Trincomalee,Trincomalee,5.0,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
58,Seruwila Temple,Religious,Trincomalee,Trincomalee,4.3,300,800,8.3,81.1,Low,Ancient Buddhist temple near Trincomalee,"temple,buddhist,ancient,religious"
59,Dutch Bay,Beach,Trincomalee,Trincomalee,3.8,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
60,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,4.6,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
61,Pigeon Island,Wildlife,Trincomalee,Trincomalee,3.9,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
62,Trincomalee Natural Harbour,Nature,Trincomalee,Trincomalee,3.6,200,800,8.5922,81.1996,Low,One of world's finest natural harbours,"harbour,scenic,nature,historic"
63,Koneswaram Temple,Religious,Trincomalee,Trincomalee,3.1,0,500,8.5753,81.2327,Low,Ancient Hindu temple on Swami Rock cliff,"temple,hindu,cliff,scenic,religious"
64,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,4.2,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
65,Nilaveli Beach,Beach,Trincomalee,Trincomalee,3.5,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
66,Koneswaram Temple,Religious,Trincomalee,Trincomalee,3.2,0,500,8.5753,81.2327,Low,Ancient Hindu temple on Swami Rock cliff,"temple,hindu,cliff,scenic,religious"
67,Nilaveli Beach,Beach,Trincomalee,Trincomalee,3.9,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
68,Nilaveli Beach,Beach,Trincomalee,Trincomalee,3.5,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
69,Nilaveli Beach,Beach,Trincomalee,Trincomalee,3.8,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
70,Pigeon Island,Wildlife,Trincomalee,Trincomalee,4.1,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
71,Nilaveli Beach,Beach,Trincomalee,Trincomalee,3.3,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
72,Fort Frederick,Historical,Trincomalee,Trincomalee,3.5,0,500,8.5753,81.2327,Low,Dutch fort with resident deer - unique experience,"fort,deer,colonial,historical"
73,Whale Watching Trincomalee,Wildlife,Trincomalee,Trincomalee,3.6,5000,12000,8.5922,81.1996,High,Best whale watching spot in Sri Lanka,"whale,dolphin,ocean,wildlife"
74,Whale Watching Trincomalee,Wildlife,Trincomalee,Trincomalee,4.5,5000,12000,8.5922,81.1996,High,Best whale watching spot in Sri Lanka,"whale,dolphin,ocean,wildlife"
75,Marble Beach,Beach,Trincomalee,Trincomalee,3.5,300,1000,8.5333,81.2667,Low,Clean beach near naval base with calm waters,"beach,calm,scenic,peaceful"
76,Trincomalee Natural Harbour,Nature,Trincomalee,Trincomalee,5.0,200,800,8.5922,81.1996,Low,One of world's finest natural harbours,"harbour,scenic,nature,historic"
77,Dutch Bay,Beach,Trincomalee,Trincomalee,3.4,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
78,Fort Frederick,Historical,Trincomalee,Trincomalee,3.6,0,500,8.5753,81.2327,Low,Dutch fort with resident deer - unique experience,"fort,deer,colonial,historical"
79,Dutch Bay,Beach,Trincomalee,Trincomalee,4.9,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
80,Trincomalee Natural Harbour,Nature,Trincomalee,Trincomalee,4.3,200,800,8.5922,81.1996,Low,One of world's finest natural harbours,"harbour,scenic,nature,historic"
81,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,4.1,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
82,Nilaveli Beach,Beach,Trincomalee,Trincomalee,4.9,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
83,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,4.6,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
84,Marble Beach,Beach,Trincomalee,Trincomalee,4.4,300,1000,8.5333,81.2667,Low,Clean beach near naval base with calm waters,"beach,calm,scenic,peaceful"
85,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.3,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
86,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.4,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
87,Dutch Bay,Beach,Trincomalee,Trincomalee,3.9,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
88,Pigeon Island,Wildlife,Trincomalee,Trincomalee,3.6,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
89,Trincomalee Natural Harbour,Nature,Trincomalee,Trincomalee,4.6,200,800,8.5922,81.1996,Low,One of world's finest natural harbours,"harbour,scenic,nature,historic"
90,Nilaveli Beach,Beach,Trincomalee,Trincomalee,4.1,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
91,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,4.1,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
92,Trincomalee Natural Harbour,Nature,Trincomalee,Trincomalee,3.8,200,800,8.5922,81.1996,Low,One of world's finest natural harbours,"harbour,scenic,nature,historic"
93,Fort Frederick,Historical,Trincomalee,Trincomalee,3.4,0,500,8.5753,81.2327,Low,Dutch fort with resident deer - unique experience,"fort,deer,colonial,historical"
94,Koneswaram Temple,Religious,Trincomalee,Trincomalee,4.8,0,500,8.5753,81.2327,Low,Ancient Hindu temple on Swami Rock cliff,"temple,hindu,cliff,scenic,religious"
95,Marble Beach,Beach,Trincomalee,Trincomalee,3.2,300,1000,8.5333,81.2667,Low,Clean beach near naval base with calm waters,"beach,calm,scenic,peaceful"
96,Pigeon Island,Wildlife,Trincomalee,Trincomalee,3.1,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
97,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,4.3,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
98,Whale Watching Trincomalee,Wildlife,Trincomalee,Trincomalee,3.1,5000,12000,8.5922,81.1996,High,Best whale watching spot in Sri Lanka,"whale,dolphin,ocean,wildlife"
99,Koneswaram Temple,Religious,Trincomalee,Trincomalee,3.4,0,500,8.5753,81.2327,Low,Ancient Hindu temple on Swami Rock cliff,"temple,hindu,cliff,scenic,religious"
100,Whale Watching Trincomalee,Wildlife,Trincomalee,Trincomalee,4.4,5000,12000,8.5922,81.1996,High,Best whale watching spot in Sri Lanka,"whale,dolphin,ocean,wildlife"
101,Dutch Bay,Beach,Trincomalee,Trincomalee,3.4,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
102,Pigeon Island,Wildlife,Trincomalee,Trincomalee,4.7,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
103,Marble Beach,Beach,Trincomalee,Trincomalee,3.6,300,1000,8.5333,81.2667,Low,Clean beach near naval base with calm waters,"beach,calm,scenic,peaceful"
104,Nilaveli Beach,Beach,Trincomalee,Trincomalee,3.4,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
105,Pigeon Island,Wildlife,Trincomalee,Trincomalee,4.9,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
106,Koneswaram Temple,Religious,Trincomalee,Trincomalee,4.5,0,500,8.5753,81.2327,Low,Ancient Hindu temple on Swami Rock cliff,"temple,hindu,cliff,scenic,religious"
107,Seruwila Temple,Religious,Trincomalee,Trincomalee,4.8,300,800,8.3,81.1,Low,Ancient Buddhist temple near Trincomalee,"temple,buddhist,ancient,religious"
108,Whale Watching Trincomalee,Wildlife,Trincomalee,Trincomalee,4.4,5000,12000,8.5922,81.1996,High,Best whale watching spot in Sri Lanka,"whale,dolphin,ocean,wildlife"
109,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,4.8,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
110,Dutch Bay,Beach,Trincomalee,Trincomalee,3.6,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
111,Fort Frederick,Historical,Trincomalee,Trincomalee,3.8,0,500,8.5753,81.2327,Low,Dutch fort with resident deer - unique experience,"fort,deer,colonial,historical"
112,Dutch Bay,Beach,Trincomalee,Trincomalee,4.3,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
113,Fort Frederick,Historical,Trincomalee,Trincomalee,3.5,0,500,8.5753,81.2327,Low,Dutch fort with resident deer - unique experience,"fort,deer,colonial,historical"
114,Dutch Bay,Beach,Trincomalee,Trincomalee,4.8,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
115,Seruwila Temple,Religious,Trincomalee,Trincomalee,3.2,300,800,8.3,81.1,Low,Ancient Buddhist temple near Trincomalee,"temple,buddhist,ancient,religious"
116,Seruwila Temple,Religious,Trincomalee,Trincomalee,4.5,300,800,8.3,81.1,Low,Ancient Buddhist temple near Trincomalee,"temple,buddhist,ancient,religious"
117,Marble Beach,Beach,Trincomalee,Trincomalee,4.8,300,1000,8.5333,81.2667,Low,Clean beach near naval base with calm waters,"beach,calm,scenic,peaceful"
118,Marble Beach,Beach,Trincomalee,Trincomalee,3.6,300,1000,8.5333,81.2667,Low,Clean beach near naval base with calm waters,"beach,calm,scenic,peaceful"
119,Nilaveli Beach,Beach,Trincomalee,Trincomalee,4.1,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
120,Pigeon Island,Wildlife,Trincomalee,Trincomalee,4.5,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
121,Nilaveli Beach,Beach,Trincomalee,Trincomalee,3.5,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
122,Whale Watching Trincomalee,Wildlife,Trincomalee,Trincomalee,4.2,5000,12000,8.5922,81.1996,High,Best whale watching spot in Sri Lanka,"whale,dolphin,ocean,wildlife"
123,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.6,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
124,Pigeon Island,Wildlife,Trincomalee,Trincomalee,3.7,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
125,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,4.1,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
126,Pigeon Island,Wildlife,Trincomalee,Trincomalee,4.0,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
127,Marble Beach,Beach,Trincomalee,Trincomalee,3.5,300,1000,8.5333,81.2667,Low,Clean beach near naval base with calm waters,"beach,calm,scenic,peaceful"
128,Seruwila Temple,Religious,Trincomalee,Trincomalee,4.9,300,800,8.3,81.1,Low,Ancient Buddhist temple near Trincomalee,"temple,buddhist,ancient,religious"
129,Seruwila Temple,Religious,Trincomalee,Trincomalee,3.9,300,800,8.3,81.1,Low,Ancient Buddhist temple near Trincomalee,"temple,buddhist,ancient,religious"
130,Marble Beach,Beach,Trincomalee,Trincomalee,3.3,300,1000,8.5333,81.2667,Low,Clean beach near naval base with calm waters,"beach,calm,scenic,peaceful"
131,Dutch Bay,Beach,Trincomalee,Trincomalee,4.0,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
132,Dutch Bay,Beach,Trincomalee,Trincomalee,5.0,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
133,Nilaveli Beach,Beach,Trincomalee,Trincomalee,4.0,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
134,Koneswaram Temple,Religious,Trincomalee,Trincomalee,4.9,0,500,8.5753,81.2327,Low,Ancient Hindu temple on Swami Rock cliff,"temple,hindu,cliff,scenic,religious"
135,Nilaveli Beach,Beach,Trincomalee,Trincomalee,4.5,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
136,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.3,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
137,Pigeon Island,Wildlife,Trincomalee,Trincomalee,3.1,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
138,Trincomalee Natural Harbour,Nature,Trincomalee,Trincomalee,3.0,200,800,8.5922,81.1996,Low,One of world's finest natural harbours,"harbour,scenic,nature,historic"
139,Dutch Bay,Beach,Trincomalee,Trincomalee,3.9,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
140,Nilaveli Beach,Beach,Trincomalee,Trincomalee,4.2,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
141,Whale Watching Trincomalee,Wildlife,Trincomalee,Trincomalee,4.8,5000,12000,8.5922,81.1996,High,Best whale watching spot in Sri Lanka,"whale,dolphin,ocean,wildlife"
142,Seruwila Temple,Religious,Trincomalee,Trincomalee,3.0,300,800,8.3,81.1,Low,Ancient Buddhist temple near Trincomalee,"temple,buddhist,ancient,religious"
143,Dutch Bay,Beach,Trincomalee,Trincomalee,4.1,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
144,Nilaveli Beach,Beach,Trincomalee,Trincomalee,3.0,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
145,Fort Frederick,Historical,Trincomalee,Trincomalee,4.1,0,500,8.5753,81.2327,Low,Dutch fort with resident deer - unique experience,"fort,deer,colonial,historical"
146,Fort Frederick,Historical,Trincomalee,Trincomalee,3.0,0,500,8.5753,81.2327,Low,Dutch fort with resident deer - unique experience,"fort,deer,colonial,historical"
147,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,4.6,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
148,Trincomalee Natural Harbour,Nature,Trincomalee,Trincomalee,3.2,200,800,8.5922,81.1996,Low,One of world's finest natural harbours,"harbour,scenic,nature,historic"
149,Koneswaram Temple,Religious,Trincomalee,Trincomalee,4.0,0,500,8.5753,81.2327,Low,Ancient Hindu temple on Swami Rock cliff,"temple,hindu,cliff,scenic,religious"
150,Pigeon Island,Wildlife,Trincomalee,Trincomalee,3.4,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
151,Dutch Bay,Beach,Trincomalee,Trincomalee,3.5,200,800,8.5667,81.2167,Low,Calm bay with good swimming conditions,"beach,bay,calm,scenic"
152,Marble Beach,Beach,Trincomalee,Trincomalee,3.5,300,1000,8.5333,81.2667,Low,Clean beach near naval base with calm waters,"beach,calm,scenic,peaceful"
153,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.2,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
154,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.9,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
155,Pigeon Island,Wildlife,Trincomalee,Trincomalee,5.0,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
156,Pigeon Island,Wildlife,Trincomalee,Trincomalee,3.6,1500,4000,8.75,81.2167,Medium,Marine national park with coral reefs and reef sharks,"coral,marine,snorkeling,fish,wildlife"
157,Koneswaram Temple,Religious,Trincomalee,Trincomalee,4.3,0,500,8.5753,81.2327,Low,Ancient Hindu temple on Swami Rock cliff,"temple,hindu,cliff,scenic,religious"
158,Nilaveli Beach,Beach,Trincomalee,Trincomalee,3.2,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
159,Hot Springs Kanniya,Nature,Trincomalee,Trincomalee,3.8,200,600,8.6,81.1833,Low,Ancient hot water springs with historical significance,"hotspring,ancient,nature,unique"
160,Seruwila Temple,Religious,Trincomalee,Trincomalee,3.1,300,800,8.3,81.1,Low,Ancient Buddhist temple near Trincomalee,"temple,buddhist,ancient,religious"
161,Nilaveli Beach,Beach,Trincomalee,Trincomalee,4.4,500,2000,8.7167,81.2167,Low,One of Sri Lanka's most beautiful beaches with clear water,"beach,clear,scenic,snorkeling"
