place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
57,Gal Vihara,Religious,Polonnaruwa,Polonnaruwa,3.6,500,2000,7.9556,81.0019,Low,Magnificent rock-carved Buddha statues,"buddha,rock,carved,religious,UNESCO"
58,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,3.4,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
59,Polonnaruwa Ancient City,Historical,Polonnaruwa,Polonnaruwa,3.4,500,2000,7.9403,81.0188,Low,Medieval capital with well-preserved ruins - UNESCO,"ruins,UNESCO,ancient,historical"
60,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,5.0,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
61,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,4.7,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
62,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,4.6,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
63,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,4.0,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
64,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,3.2,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
65,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,3.4,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
66,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,3.7,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
67,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,3.1,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
68,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,3.9,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
69,Parakrama Samudra,Nature,Polonnaruwa,Polonnaruwa,4.7,0,500,7.9403,81.0019,Low,Ancient sea of Parakrama - massive irrigation tank,"tank,ancient,scenic,historical"
70,Polonnaruwa Ancient City,Historical,Polonnaruwa,Polonnaruwa,3.3,500,2000,7.9403,81.0188,Low,Medieval capital with well-preserved ruins - UNESCO,"ruins,UNESCO,ancient,historical"
71,Gal Vihara,Religious,Polonnaruwa,Polonnaruwa,3.2,500,2000,7.9556,81.0019,Low,Magnificent rock-carved Buddha statues,"buddha,rock,carved,religious,UNESCO"
72,Polonnaruwa Museum,Historical,Polonnaruwa,Polonnaruwa,4.6,300,800,7.9403,81.0188,Low,Excellent museum with ancient artifacts,"museum,artifacts,historical,culture"
73,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,4.9,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
74,Parakrama Samudra,Nature,Polonnaruwa,Polonnaruwa,4.1,0,500,7.9403,81.0019,Low,Ancient sea of Parakrama - massive irrigation tank,"tank,ancient,scenic,historical"
75,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,4.6,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
76,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,4.9,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
77,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,4.1,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
78,Parakrama Samudra,Nature,Polonnaruwa,Polonnaruwa,4.0,0,500,7.9403,81.0019,Low,Ancient sea of Parakrama - massive irrigation tank,"tank,ancient,scenic,historical"
79,Gal Vihara,Religious,Polonnaruwa,Polonnaruwa,3.8,500,2000,7.9556,81.0019,Low,Magnificent rock-carved Buddha statues,"buddha,rock,carved,religious,UNESCO"
80,Polonnaruwa Ancient City,Historical,Polonnaruwa,Polonnaruwa,4.0,500,2000,7.9403,81.0188,Low,Medieval capital with well-preserved ruins - UNESCO,"ruins,UNESCO,ancient,historical"
81,Minneriya National Park,Wildlife,Polonnaruwa,Polonnaruwa,3.2,3000,8000,8.0328,80.8994,Medium,Famous elephant gathering - hundreds at once,"elephant,gathering,wildlife,safari"
82,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,3.3,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
83,Minneriya National Park,Wildlife,Polonnaruwa,Polonnaruwa,4.9,3000,8000,8.0328,80.8994,Medium,Famous elephant gathering - hundreds at once,"elephant,gathering,wildlife,safari"
84,Parakrama Samudra,Nature,Polonnaruwa,Polonnaruwa,3.3,0,500,7.9403,81.0019,Low,Ancient sea of Parakrama - massive irrigation tank,"tank,ancient,scenic,historical"
85,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,3.2,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
86,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,3.4,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
87,Minneriya National Park,Wildlife,Polonnaruwa,Polonnaruwa,4.7,3000,8000,8.0328,80.8994,Medium,Famous elephant gathering - hundreds at once,"elephant,gathering,wildlife,safari"
88,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,3.6,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
89,Gal Vihara,Religious,Polonnaruwa,Polonnaruwa,3.2,500,2000,7.9556,81.0019,Low,Magnificent rock-carved Buddha statues,"buddha,rock,carved,religious,UNESCO"
90,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,4.1,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
91,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,4.0,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
92,Polonnaruwa Ancient City,Historical,Polonnaruwa,Polonnaruwa,4.6,500,2000,7.9403,81.0188,Low,Medieval capital with well-preserved ruins - UNESCO,"ruins,UNESCO,ancient,historical"
93,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,3.2,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
94,Minneriya National Park,Wildlife,Polonnaruwa,Polonnaruwa,3.3,3000,8000,8.0328,80.8994,Medium,Famous elephant gathering - hundreds at once,"elephant,gathering,wildlife,safari"
95,Gal Vihara,Religious,Polonnaruwa,Polonnaruwa,4.8,500,2000,7.9556,81.0019,Low,Magnificent rock-carved Buddha statues,"buddha,rock,carved,religious,UNESCO"
96,Gal Vihara,Religious,Polonnaruwa,Polonnaruwa,4.6,500,2000,7.9556,81.0019,Low,Magnificent rock-carved Buddha statues,"buddha,rock,carved,religious,UNESCO"
97,Polonnaruwa Museum,Historical,Polonnaruwa,Polonnaruwa,4.8,300,800,7.9403,81.0188,Low,Excellent museum with ancient artifacts,"museum,artifacts,historical,culture"
98,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,3.8,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
99,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,4.1,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
100,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,3.1,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
101,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,3.8,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
102,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,3.1,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
103,Polonnaruwa Museum,Historical,Polonnaruwa,Polonnaruwa,4.4,300,800,7.9403,81.0188,Low,Excellent museum with ancient artifacts,"museum,artifacts,historical,culture"
104,Polonnaruwa Ancient City,Historical,Polonnaruwa,Polonnaruwa,4.5,500,2000,7.9403,81.0188,Low,Medieval capital with well-preserved ruins - UNESCO,"ruins,UNESCO,ancient,historical"
105,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,4.8,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
106,Polonnaruwa Ancient City,Historical,Polonnaruwa,Polonnaruwa,3.7,500,2000,7.9403,81.0188,Low,Medieval capital with well-preserved ruins - UNESCO,"ruins,UNESCO,ancient,historical"
107,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,3.6,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
108,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,4.7,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
109,Gal Vihara,Religious,Polonnaruwa,Polonnaruwa,4.9,500,2000,7.9556,81.0019,Low,Magnificent rock-carved Buddha statues,"buddha,rock,carved,religious,UNESCO"
110,Parakrama Samudra,Nature,Polonnaruwa,Polonnaruwa,3.3,0,500,7.9403,81.0019,Low,Ancient sea of Parakrama - massive irrigation tank,"tank,ancient,scenic,historical"
111,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,4.5,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
112,Polonnaruwa Museum,Historical,Polonnaruwa,Polonnaruwa,3.5,300,800,7.9403,81.0188,Low,Excellent museum with ancient artifacts,"museum,artifacts,historical,culture"
113,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,4.2,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
114,Gal Vihara,Religious,Polonnaruwa,Polonnaruwa,3.4,500,2000,7.9556,81.0019,Low,Magnificent rock-carved Buddha statues,"buddha,rock,carved,religious,UNESCO"
115,Parakrama Samudra,Nature,Polonnaruwa,Polonnaruwa,4.8,0,500,7.9403,81.0019,Low,Ancient sea of Parakrama - massive irrigation tank,"tank,ancient,scenic,historical"
116,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,4.5,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
117,Polonnaruwa Museum,Historical,Polonnaruwa,Polonnaruwa,4.6,300,800,7.9403,81.0188,Low,Excellent museum with ancient artifacts,"museum,artifacts,historical,culture"
118,Minneriya National Park,Wildlife,Polonnaruwa,Polonnaruwa,3.1,3000,8000,8.0328,80.8994,Medium,Famous elephant gathering - hundreds at once,"elephant,gathering,wildlife,safari"
119,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,3.3,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
120,Polonnaruwa Ancient City,Historical,Polonnaruwa,Polonnaruwa,3.3,500,2000,7.9403,81.0188,Low,Medieval capital with well-preserved ruins - UNESCO,"ruins,UNESCO,ancient,historical"
121,Parakrama Samudra,Nature,Polonnaruwa,Polonnaruwa,4.7,0,500,7.9403,81.0019,Low,Ancient sea of Parakrama - massive irrigation tank,"tank,ancient,scenic,historical"
122,Parakrama Samudra,Nature,Polonnaruwa,Polonnaruwa,3.1,0,500,7.9403,81.0019,Low,Ancient sea of Parakrama - massive irrigation tank,"tank,ancient,scenic,historical"
123,Polonnaruwa Ancient City,Historical,Polonnaruwa,Polonnaruwa,4.8,500,2000,7.9403,81.0188,Low,Medieval capital with well-preserved ruins - UNESCO,"ruins,UNESCO,ancient,historical"
124,Parakrama Samudra,Nature,Polonnaruwa,Polonnaruwa,3.5,0,500,7.9403,81.0019,Low,Ancient sea of Parakrama - massive irrigation tank,"tank,ancient,scenic,historical"
125,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,4.0,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
126,Gal Vihara,Religious,Polonnaruwa,Polonnaruwa,4.4,500,2000,7.9556,81.0019,Low,Magnificent rock-carved Buddha statues,"buddha,rock,carved,religious,UNESCO"
127,Parakrama Samudra,Nature,Polonnaruwa,Polonnaruwa,3.7,0,500,7.9403,81.0019,Low,Ancient sea of Parakrama - massive irrigation tank,"tank,ancient,scenic,historical"
128,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,3.4,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
129,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,4.2,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
130,Polonnaruwa Museum,Historical,Polonnaruwa,Polonnaruwa,3.7,300,800,7.9403,81.0188,Low,Excellent museum with ancient artifacts,"museum,artifacts,historical,culture"
131,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,4.5,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
132,Gal Vihara,Religious,Polonnaruwa,Polonnaruwa,3.6,500,2000,7.9556,81.0019,Low,Magnificent rock-carved Buddha statues,"buddha,rock,carved,religious,UNESCO"
133,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,3.1,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
134,Parakrama Samudra,Nature,Polonnaruwa,Polonnaruwa,4.7,0,500,7.9403,81.0019,Low,Ancient sea of Parakrama - massive irrigation tank,"tank,ancient,scenic,historical"
135,Parakrama Samudra,Nature,Polonnaruwa,Polonnaruwa,4.4,0,500,7.9403,81.0019,Low,Ancient sea of Parakrama - massive irrigation tank,"tank,ancient,scenic,historical"
136,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,4.3,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
137,Polonnaruwa Ancient City,Historical,Polonnaruwa,Polonnaruwa,4.7,500,2000,7.9403,81.0188,Low,Medieval capital with well-preserved ruins - UNESCO,"ruins,UNESCO,ancient,historical"
138,Polonnaruwa Ancient City,Historical,Polonnaruwa,Polonnaruwa,3.9,500,2000,7.9403,81.0188,Low,Medieval capital with well-preserved ruins - UNESCO,"ruins,UNESCO,ancient,historical"
139,Minneriya National Park,Wildlife,Polonnaruwa,Polonnaruwa,4.3,3000,8000,8.0328,80.8994,Medium,Famous elephant gathering - hundreds at once,"elephant,gathering,wildlife,safari"
140,Polonnaruwa Ancient City,Historical,Polonnaruwa,Polonnaruwa,3.4,500,2000,7.9403,81.0188,Low,Medieval capital with well-preserved ruins - UNESCO,"ruins,UNESCO,ancient,historical"
141,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,4.4,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
142,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,3.8,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
143,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,4.7,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
144,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,3.5,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
145,Medirigiriya Vatadage,Historical,Polonnaruwa,Polonnaruwa,3.6,300,1000,8.1167,80.9667,Low,Ancient circular relic house in remote location,"ruins,ancient,historical,remote"
146,Lankathilaka Temple,Religious,Polonnaruwa,Polonnaruwa,4.2,500,2000,7.9472,81.0014,Low,Impressive ruined image house of ancient Polonnaruwa,"temple,ruins,ancient,religious"
147,Polonnaruwa Ancient City,Historical,Polonnaruwa,Polonnaruwa,4.0,500,2000,7.9403,81.0188,Low,Medieval capital with well-preserved ruins - UNESCO,"ruins,UNESCO,ancient,historical"
148,Polonnaruwa Museum,Historical,Polonnaruwa,Polonnaruwa,4.1,300,800,7.9403,81.0188,Low,Excellent museum with ancient artifacts,"museum,artifacts,historical,culture"
149,Kaudulla National Park,Wildlife,Polonnaruwa,Polonnaruwa,3.6,3000,8000,8.1667,80.9167,Medium,Another elephant gathering park near Minneriya,"elephant,wildlife,safari,nature"
