place_id,place_name,category,location,district,rating,budget_min_LKR,budget_max_LKR,latitude,longitude,budget_level,description,tags
58,Lahugala National Park,Wildlife,Ampara,Ampara,4.0,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
59,Pottuvil Lagoon,Nature,Ampara,Ampara,4.6,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
60,Lahugala National Park,Wildlife,Ampara,Ampara,3.3,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
61,Kumana National Park,Wildlife,Ampara,Ampara,4.5,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
62,Pottuvil Lagoon,Nature,Ampara,Ampara,3.5,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
63,Arugam Bay,Beach,Ampara,Ampara,4.5,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
64,Arugam Bay,Beach,Ampara,Ampara,3.7,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
65,Panama Beach,Beach,Ampara,Ampara,3.5,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful"
66,Arugam Bay,Beach,Ampara,Ampara,3.5,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
67,Deegawapi Temple,Religious,Ampara,Ampara,4.3,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious"
68,Panama Beach,Beach,Ampara,Ampara,3.9,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful"
69,Lahugala National Park,Wildlife,Ampara,Ampara,3.1,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
70,Pottuvil Lagoon,Nature,Ampara,Ampara,4.1,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
71,Lahugala National Park,Wildlife,Ampara,Ampara,3.3,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
72,Pottuvil Lagoon,Nature,Ampara,Ampara,3.2,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
73,Deegawapi Temple,Religious,Ampara,Ampara,4.3,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious"
74,Arugam Bay,Beach,Ampara,Ampara,3.5,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
75,Deegawapi Temple,Religious,Ampara,Ampara,3.0,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious"
76,Pottuvil Lagoon,Nature,Ampara,Ampara,4.7,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
77,Kumana National Park,Wildlife,Ampara,Ampara,3.1,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
78,Lahugala National Park,Wildlife,Ampara,Ampara,3.8,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
79,Kumana National Park,Wildlife,Ampara,Ampara,3.4,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
80,Pottuvil Lagoon,Nature,Ampara,Ampara,3.1,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
81,Pottuvil Lagoon,Nature,Ampara,Ampara,4.8,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
82,Ampara Tank,Nature,Ampara,Ampara,4.3,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic"
83,Kumana National Park,Wildlife,Ampara,Ampara,3.6,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
84,Panama Beach,Beach,Ampara,Ampara,4.8,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful"
85,Lahugala National Park,Wildlife,Ampara,Ampara,3.5,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
86,Arugam Bay,Beach,Ampara,Ampara,4.1,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
87,Arugam Bay,Beach,Ampara,Ampara,4.0,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
88,Arugam Bay,Beach,Ampara,Ampara,3.4,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
89,Pottuvil Lagoon,Nature,Ampara,Ampara,4.0,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
90,Arugam Bay,Beach,Ampara,Ampara,4.9,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
91,Arugam Bay,Beach,Ampara,Ampara,4.8,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
92,Pottuvil Lagoon,Nature,Ampara,Ampara,3.6,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
93,Pottuvil Lagoon,Nature,Ampara,Ampara,3.6,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
94,Arugam Bay,Beach,Ampara,Ampara,4.1,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
95,Arugam Bay,Beach,Ampara,Ampara,3.7,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
96,Lahugala National Park,Wildlife,Ampara,Ampara,4.1,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
97,Lahugala National Park,Wildlife,Ampara,Ampara,4.5,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
98,Kumana National Park,Wildlife,Ampara,Ampara,3.9,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
99,Deegawapi Temple,Religious,Ampara,Ampara,4.9,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious"
100,Pottuvil Lagoon,Nature,Ampara,Ampara,4.6,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
101,Ampara Tank,Nature,Ampara,Ampara,4.8,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic"
102,Pottuvil Lagoon,Nature,Ampara,Ampara,4.6,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
103,Kumana National Park,Wildlife,Ampara,Ampara,3.0,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
104,Panama Beach,Beach,Ampara,Ampara,3.0,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful"
105,Deegawapi Temple,Religious,Ampara,Ampara,3.7,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious"
106,Pottuvil Lagoon,Nature,Ampara,Ampara,4.4,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
107,Arugam Bay,Beach,Ampara,Ampara,4.9,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
108,Arugam Bay,Beach,Ampara,Ampara,4.5,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
109,Panama Beach,Beach,Ampara,Ampara,4.7,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful"
110,Ampara Tank,Nature,Ampara,Ampara,3.6,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic"
111,Kumana National Park,Wildlife,Ampara,Ampara,4.1,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
112,Kumana National Park,Wildlife,Ampara,Ampara,3.8,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
113,Arugam Bay,Beach,Ampara,Ampara,4.9,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
114,Kumana National Park,Wildlife,Ampara,Ampara,4.4,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
115,Arugam Bay,Beach,Ampara,Ampara,3.1,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
116,Kumana National Park,Wildlife,Ampara,Ampara,4.8,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
117,Deegawapi Temple,Religious,Ampara,Ampara,3.8,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious"
118,Lahugala National Park,Wildlife,Ampara,Ampara,3.9,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
119,Ampara Tank,Nature,Ampara,Ampara,3.2,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic"
120,Arugam Bay,Beach,Ampara,Ampara,4.0,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
121,Ampara Tank,Nature,Ampara,Ampara,4.6,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic"
122,Arugam Bay,Beach,Ampara,Ampara,4.2,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
123,Arugam Bay,Beach,Ampara,Ampara,3.9,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
124,Kumana National Park,Wildlife,Ampara,Ampara,3.5,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
125,Lahugala National Park,Wildlife,Ampara,Ampara,4.7,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
126,Pottuvil Lagoon,Nature,Ampara,Ampara,3.8,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
127,Pottuvil Lagoon,Nature,Ampara,Ampara,4.5,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
128,Lahugala National Park,Wildlife,Ampara,Ampara,3.9,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
129,Kumana National Park,Wildlife,Ampara,Ampara,3.1,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
130,Kumana National Park,Wildlife,Ampara,Ampara,3.3,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
131,Pottuvil Lagoon,Nature,Ampara,Ampara,4.2,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
132,Kumana National Park,Wildlife,Ampara,Ampara,3.2,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
133,Panama Beach,Beach,Ampara,Ampara,3.9,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful"
134,Panama Beach,Beach,Ampara,Ampara,3.2,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful"
135,Lahugala National Park,Wildlife,Ampara,Ampara,4.9,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
136,Kumana National Park,Wildlife,Ampara,Ampara,3.9,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
137,Panama Beach,Beach,Ampara,Ampara,3.5,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful"
138,Arugam Bay,Beach,Ampara,Ampara,3.2,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
139,Pottuvil Lagoon,Nature,Ampara,Ampara,4.4,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
140,Pottuvil Lagoon,Nature,Ampara,Ampara,4.4,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
141,Deegawapi Temple,Religious,Ampara,Ampara,3.1,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious"
142,Pottuvil Lagoon,Nature,Ampara,Ampara,4.7,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
143,Kumana National Park,Wildlife,Ampara,Ampara,3.2,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
144,Kumana National Park,Wildlife,Ampara,Ampara,4.9,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
145,Panama Beach,Beach,Ampara,Ampara,4.0,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful"
146,Ampara Tank,Nature,Ampara,Ampara,3.6,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic"
147,Pottuvil Lagoon,Nature,Ampara,Ampara,5.0,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
148,Arugam Bay,Beach,Ampara,Ampara,4.9,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
149,Pottuvil Lagoon,Nature,Ampara,Ampara,3.9,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
150,Ampara Tank,Nature,Ampara,Ampara,4.1,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic"
151,Arugam Bay,Beach,Ampara,Ampara,3.9,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
152,Pottuvil Lagoon,Nature,Ampara,Ampara,4.6,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
153,Arugam Bay,Beach,Ampara,Ampara,3.0,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
154,Pottuvil Lagoon,Nature,Ampara,Ampara,4.6,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
155,Kumana National Park,Wildlife,Ampara,Ampara,3.3,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
156,Pottuvil Lagoon,Nature,Ampara,Ampara,3.8,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
157,Ampara Tank,Nature,Ampara,Ampara,4.3,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic"
158,Ampara Tank,Nature,Ampara,Ampara,3.2,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic"
159,Deegawapi Temple,Religious,Ampara,Ampara,3.5,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious"
160,Pottuvil Lagoon,Nature,Ampara,Ampara,3.1,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
161,Arugam Bay,Beach,Ampara,Ampara,3.4,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
162,Ampara Tank,Nature,Ampara,Ampara,3.9,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic"
163,Kumana National Park,Wildlife,Ampara,Ampara,3.2,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
164,Pottuvil Lagoon,Nature,Ampara,Ampara,4.7,200,700,6.8833,81.8333,Low,Scenic lagoon near Arugam Bay,"lagoon,scenic,nature,birds"
165,Lahugala National Park,Wildlife,Ampara,Ampara,3.2,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
166,Panama Beach,Beach,Ampara,Ampara,3.1,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful"
167,Deegawapi Temple,Religious,Ampara,Ampara,3.9,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious"
168,Ampara Tank,Nature,Ampara,Ampara,3.8,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic"
169,Arugam Bay,Beach,Ampara,Ampara,3.8,500,2000,6.84,81.836,Low,World-famous surfing destination,"surf,beach,adventure,ocean"
170,Panama Beach,Beach,Ampara,Ampara,3.3,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful"
171,Kumana National Park,Wildlife,Ampara,Ampara,4.8,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
172,Lahugala National Park,Wildlife,Ampara,Ampara,3.6,2000,5000,6.8442,81.6435,Medium,Elephant gathering near ancient tanks,"elephant,wildlife,tank,nature"
173,Kumana National Park,Wildlife,Ampara,Ampara,3.1,4000,12000,6.5872,81.7088,High,Remote wildlife sanctuary with leopards and birds,"leopard,wildlife,safari,birds"
174,Deegawapi Temple,Religious,Ampara,Ampara,4.2,300,800,6.9167,81.65,Low,Ancient Buddhist temple with sacred history,"temple,buddhist,ancient,religious"
175,Ampara Tank,Nature,Ampara,Ampara,3.6,0,400,7.2833,81.6667,Low,Large irrigation tank with bird watching,"tank,birds,nature,scenic"
176,Panama Beach,Beach,Ampara,Ampara,4.8,200,800,6.6833,81.8333,Low,Remote pristine beach near Kumana,"beach,remote,pristine,peaceful"
